MHz,600,,,,,,
Temperature,55,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Varian Inova 600/ 800,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
B-D-GLCP, , H1,4.59, , , , note
B-D-GLCP, , H2,3.46, , , , note
B-D-GLCP, , H3,3.71, , , , note
B-D-GLCP, , H4,3.68, , , , note
B-D-GLCP, , H5,3.53, , , , note
B-D-GLCP, , H61,3.76, , , , note
B-D-GLCP, , H62,3.93, , , , note
A-D-GLCP,3, H1,5.63, , , , note
A-D-GLCP,3, H2,3.91, , , , note
A-D-GLCP,3, H3,4.16, , , , note
A-D-GLCP,3, H4,3.62, , , , note
A-D-GLCP,3, H5,4.11, , , , note
A-D-GLCP,3, H6,3.84, , , , note
A-D-GALP," 3, 2", H1,5.35, , , , note
A-D-GALP," 3, 2", H2,4.08, , , , note
A-D-GALP," 3, 2", H3,4.16, , , , note
A-D-GALP," 3, 2", H4,4.23, , , , note
A-D-GALP," 3, 2", H5,4.38, , , , note
A-D-GALP," 3, 2", H6,3.75, , , , note
B-D-GALP," 3, 2, 3", H1,4.7, , , , note
B-D-GALP," 3, 2, 3", H2,3.87, , , , note
B-D-GALP," 3, 2, 3", H3,3.89, , , , note
B-D-GALP," 3, 2, 3", H4,4.28, , , , note
B-D-GALP," 3, 2, 3", H5,3.83, , , , note
B-D-GALP," 3, 2, 3", H61,3.82, , , , note
B-D-GALP," 3, 2, 3", H62,3.9, , , , note
B-D-GLCP," 3, 2, 3, 3", H1,4.69, , , , note
B-D-GLCP," 3, 2, 3, 3", H2,3.28, , , , note
B-D-GLCP," 3, 2, 3, 3", H3,3.51, , , , note
B-D-GLCP," 3, 2, 3, 3", H4,3.39, , , , note
B-D-GLCP," 3, 2, 3, 3", H5,3.44, , , , note
B-D-GLCP," 3, 2, 3, 3", H61,3.74, , , , note
B-D-GLCP," 3, 2, 3, 3", H62,3.93, , , , note
A-D-GLCP," 3, 2, 3, 4", H1,5, , , , note
A-D-GLCP," 3, 2, 3, 4", H2,3.58, , , , note
A-D-GLCP," 3, 2, 3, 4", H3,3.92, , , , note
A-D-GLCP," 3, 2, 3, 4", H4,3.74, , , , note
A-D-GLCP," 3, 2, 3, 4", H5,4.33, , , , note
A-D-GLCP," 3, 2, 3, 4", H61,3.88, , , , note
A-D-GLCP," 3, 2, 3, 4", H62,3.95, , , , note
B-D-GLCP," 3, 3", H1,4.74, , , , note
B-D-GLCP," 3, 3", H2,3.37, , , , note
B-D-GLCP," 3, 3", H3,3.48, , , , note
B-D-GLCP," 3, 3", H4,3.44, , , , note
B-D-GLCP," 3, 3", H5,3.53, , , , note
B-D-GLCP," 3, 3", H61,3.75, , , , note
B-D-GLCP," 3, 3", H62,3.94, , , , note
B-D-GLCP, , C1,103.6, , , , note
B-D-GLCP, , C2,72.9, , , , note
B-D-GLCP, , C3,82.9, , , , note
B-D-GLCP, , C4,70.8, , , , note
B-D-GLCP, , C5,76.7, , , , note
B-D-GLCP, , C6,61.4, , , , note
A-D-GLCP,3, C1,96.4, , , , note
A-D-GLCP,3, C2,73.1, , , , note
A-D-GLCP,3, C3,80.1, , , , note
A-D-GLCP,3, C4,69.1, , , , note
A-D-GLCP,3, C5,72.3, , , , note
A-D-GLCP,3, C6,61.2, , , , note
A-D-GALP," 3, 2", C1,95.1, , , , note
A-D-GALP," 3, 2", C2,68, , , , note
A-D-GALP," 3, 2", C3,80.1, , , , note
A-D-GALP," 3, 2", C4,70.2, , , , note
A-D-GALP," 3, 2", C5,71.4, , , , note
A-D-GALP," 3, 2", C6,62, , , , note
B-D-GALP," 3, 2, 3", C1,105.4, , , , note
B-D-GALP," 3, 2, 3", C2,71.8, , , , note
B-D-GALP," 3, 2, 3", C3,81.5, , , , note
B-D-GALP," 3, 2, 3", C4,76.6, , , , note
B-D-GALP," 3, 2, 3", C5,76.1, , , , note
B-D-GALP," 3, 2, 3", C6,60.7, , , , note
B-D-GLCP," 3, 2, 3, 3", C1,105.2, , , , note
B-D-GLCP," 3, 2, 3, 3", C2,74.5, , , , note
B-D-GLCP," 3, 2, 3, 3", C3,76.7, , , , note
B-D-GLCP," 3, 2, 3, 3", C4,70.7, , , , note
B-D-GLCP," 3, 2, 3, 3", C5,76.8, , , , note
B-D-GLCP," 3, 2, 3, 3", C6,61.7, , , , note
A-D-GLCP," 3, 2, 3, 4", C1,99.9, , , , note
A-D-GLCP," 3, 2, 3, 4", C2,72.4, , , , note
A-D-GLCP," 3, 2, 3, 4", C3,72.1, , , , note
A-D-GLCP," 3, 2, 3, 4", C4,79.5, , , , note
A-D-GLCP," 3, 2, 3, 4", C5,71.1, , , , note
A-D-GLCP," 3, 2, 3, 4", C6,60.5, , , , note
B-D-GLCP," 3, 3", C1,103.5, , , , note
B-D-GLCP," 3, 3", C2,74.1, , , , note
B-D-GLCP," 3, 3", C3,77.4, , , , note
B-D-GLCP," 3, 3", C4,70.5, , , , note
B-D-GLCP," 3, 3", C5,76.7, , , , note
B-D-GLCP," 3, 3", C6,61.6, , , , note
