MHz,0,,,,,,
Temperature,25,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker ASX 400 WB,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
B-D-GLCP, , H1,4.661, , , , note
B-D-GLCP, , H2,3.276, , , , note
B-D-GLCP, , H3,3.64, , , , note
B-D-GLCP, , H4,3.64, , , , note
B-D-GLCP, , H5,3.64, , , , note
B-D-GALP,4, H1,4.434, , , , note
B-D-GALP,4, H2,3.587, , , , note
B-D-GALP,4, H3,3.707, , , , note
B-D-GALP,4, H4,4.176, , , , note
B-D-GALP,4, H5,3.72, , , , note
B-D-GALP,4, H61,3.74, , , , note
B-D-GALP,4, H62,3.74, , , , note
B-D-GLCPNAC6SO3," 4, 3", H1,4.752, , , , note
B-D-GLCPNAC6SO3," 4, 3", H2,3.969, , , , note
B-D-GLCPNAC6SO3," 4, 3", H3,3.88, , , , note
B-D-GLCPNAC6SO3," 4, 3", H4,3.99, , , , note
B-D-GLCPNAC6SO3," 4, 3", H5,3.8, , , , note
B-D-GLCPNAC6SO3," 4, 3", H61,4.31, , , , note
B-D-GLCPNAC6SO3," 4, 3", H62,4.29, , , , note
B-D-GLCPNAC6SO3," 4, 3", COCH3,2.019, , , , note
A-L-FUCP," 4, 3, 3", H1,5.108, , , , note
A-L-FUCP," 4, 3, 3", H2,3.678, , , , note
A-L-FUCP," 4, 3, 3", H3,3.88, , , , note
A-L-FUCP," 4, 3, 3", H4,3.77, , , , note
A-L-FUCP," 4, 3, 3", H5,4.823, , , , note
A-L-FUCP," 4, 3, 3", H6,1.146, , , , note
B-D-GALP," 4, 3, 4", H1,4.49, , , , note
B-D-GALP," 4, 3, 4", H2,3.468, , , , note
B-D-GALP," 4, 3, 4", H3,3.718, , , , note
B-D-GALP," 4, 3, 4", H4,4.091, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", H1,4.627, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", H2,3.797, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", H3,3.99, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", H4,3.54, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", H5,3.48, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", H61,3.88, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", H62,3.78, , , , note
B-D-GLCPNAC," 4, 3, 4, 3", COCH3,2.049, , , , note
B-D-GALP," 4, 3, 4, 3, 3", H1,4.648, , , , note
B-D-GALP," 4, 3, 4, 3, 3", H2,3.85, , , , note
B-D-GALP," 4, 3, 4, 3, 3", H3,3.83, , , , note
B-D-GALP," 4, 3, 4, 3, 3", H4,3.89, , , , note
A-L-FUCP," 4, 3, 4, 3, 3, 2", H1,5.185, , , , note
A-L-FUCP," 4, 3, 4, 3, 3, 2", H2,3.765, , , , note
