MHz,0,,,,,,
Temperature,60,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker DRX-500,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
B-D-GALP, , H1,4.42, , , , note
B-D-GALP, , H2,3.43, , , , note
B-D-GALP, , H3,3.78, , , , note
B-D-GALP, , H4,4.1, , , , note
B-D-GALP, , H5,3.71, , , , note
B-D-GALP, , H6,3.77, , , , note
B-D-GALPNAC,4, H1,4.72, , , , note
B-D-GALPNAC,4, H2,3.98, , , , note
B-D-GALPNAC,4, H3,3.85, , , , note
B-D-GALPNAC,4, H4,4.12, , , , note
B-D-GALPNAC,4, H5,3.65, , , , note
B-D-GALPNAC,4, H6,3.78, , , , note
B-D-GLCPA," 4, 4", H1,4.65, , , , note
B-D-GLCPA," 4, 4", H2,3.62, , , , note
B-D-GLCPA," 4, 4", H3,3.95, , , , note
B-D-GLCPA," 4, 4", H4,3.96, , , , note
B-D-GLCPA," 4, 4", H5,3.82, , , , note
B-D-GLCPNAC," 4, 4, 3", H1,5.09, , , , note
B-D-GLCPNAC," 4, 4, 3", H2,3.89, , , , note
B-D-GLCPNAC," 4, 4, 3", H3,3.82, , , , note
B-D-GLCPNAC," 4, 4, 3", H4,3.55, , , , note
B-D-GLCPNAC," 4, 4, 3", H5,3.51, , , , note
B-D-GLCPNAC," 4, 4, 3", H61,3.75, , , , note
B-D-GLCPNAC," 4, 4, 3", H62,3.92, , , , note
B-D-GLCP," 4, 4, 4", H1,4.6, , , , note
B-D-GLCP," 4, 4, 4", H2,3.36, , , , note
B-D-GLCP," 4, 4, 4", H3,3.49, , , , note
B-D-GLCP," 4, 4, 4", H4,3.43, , , , note
B-D-GLCP," 4, 4, 4", H5,3.44, , , , note
B-D-GLCP," 4, 4, 4", H61,3.74, , , , note
B-D-GLCP," 4, 4, 4", H62,3.87, , , , note
B-D-GALP, , C1,104, , , , note
B-D-GALP, , C2,71.4, , , , note
B-D-GALP, , C3,73.1, , , , note
B-D-GALP, , C4,76.5, , , , note
B-D-GALP, , C5,74.9, , , , note
B-D-GALP, , C6,61.4, , , , note
B-D-GALPNAC,4, C1,102.9, , , , note
B-D-GALPNAC,4, C2,53.7, , , , note
B-D-GALPNAC,4, C3,72.1, , , , note
B-D-GALPNAC,4, C4,76.1, , , , note
B-D-GALPNAC,4, C5,74.2, , , , note
B-D-GALPNAC,4, C6,61.4, , , , note
B-D-GLCPA," 4, 4", C1,103.6, , , , note
B-D-GLCPA," 4, 4", C2,74.8, , , , note
B-D-GLCPA," 4, 4", C3,79.6, , , , note
B-D-GLCPA," 4, 4", C4,74.9, , , , note
B-D-GLCPA," 4, 4", C5,76.9, , , , note
B-D-GLCPA," 4, 4", C6,174.6, , , , note
B-D-GLCPNAC," 4, 4, 3", C1,100.7, , , , note
B-D-GLCPNAC," 4, 4, 3", C2,55.3, , , , note
B-D-GLCPNAC," 4, 4, 3", C3,82.9, , , , note
B-D-GLCPNAC," 4, 4, 3", C4,69.3, , , , note
B-D-GLCPNAC," 4, 4, 3", C5,75.9, , , , note
B-D-GLCPNAC," 4, 4, 3", C6,61.4, , , , note
B-D-GLCP," 4, 4, 4", C1,101.1, , , , note
B-D-GLCP," 4, 4, 4", C2,74.2, , , , note
B-D-GLCP," 4, 4, 4", C3,75.9, , , , note
B-D-GLCP," 4, 4, 4", C4,69.9, , , , note
B-D-GLCP," 4, 4, 4", C5,76, , , , note
B-D-GLCP," 4, 4, 4", C6,61.4, , , , note
