MHz,500,,,,,,
Temperature,343,,,,,,
Solvent,D2O,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
a-L-Rhap," 3,until", H1,5.032,1,2,2, 
a-L-Rhap," 3,until", H2,4.128,2,3,3.1, 
a-L-Rhap," 3,until", H3,3.893,3,4,9.5, 
a-L-Rhap," 3,until", H4,3.569,4,5,9.5, 
a-L-Rhap," 3,until", H5,3.862,5,6,6.1, 
a-L-Rhap," 3,until", CH3,1.28, , ,0, 
a-L-Rhap," 3,3,until", H1,5.199,1,2,2, 
a-L-Rhap," 3,3,until", H2,4.079,2,3,3, 
a-L-Rhap," 3,3,until", H3,3.932,3,4,9.6, 
a-L-Rhap," 3,3,until", H4,3.472,4,5,9.6, 
a-L-Rhap," 3,3,until", H5,3.807,5,6,6.2, 
a-L-Rhap," 3,3,until", CH3,1.291, , ,0, 
a-L-Rhap," 2,3,3,until", H1,5.077,1,2,2, 
a-L-Rhap," 2,3,3,until", H2,4.112,2,3,3.1, 
a-L-Rhap," 2,3,3,until", H3,3.879,3,4,9.6, 
a-L-Rhap," 2,3,3,until", H4,3.48,4,5,9.6, 
a-L-Rhap," 2,3,3,until", H5,3.742,5,6,6.1, 
a-L-Rhap," 2,3,3,until", CH3,1.269, , ,0, 
a-D-GalpA," 2,2,3,3,until", H1,5.104,1,2,3.5, 
a-D-GalpA," 2,2,3,3,until", H2,4.057,2,3,10.1, 
a-D-GalpA," 2,2,3,3,until", H3,4.19,3,4,2.2, 
a-D-GalpA," 2,2,3,3,until", H4,4.652,4,5,2, 
a-D-GalpA," 2,2,3,3,until", H5,4.816, , ,0, 
a-L-Rhap," 4,2,2,3,3,until", H1,5.341,1,2,2, 
a-L-Rhap," 4,2,2,3,3,until", H2,4.064,2,3,3.1, 
a-L-Rhap," 4,2,2,3,3,until", H3,3.768,3,4,9.5, 
a-L-Rhap," 4,2,2,3,3,until", H4,3.375,4,5,9.5, 
a-L-Rhap," 4,2,2,3,3,until", H5,3.681,5,6,6.1, 
a-L-Rhap," 4,2,2,3,3,until", CH3,1.22, , ,0, 
b-D-Galp," 3,2,2,3,3,until", H1,4.64,1,2,7, 
b-D-Galp," 3,2,2,3,3,until", H2,3.718,2,3,9.5, 
b-D-Galp," 3,2,2,3,3,until", H3,3.71,3,4,3, 
b-D-Galp," 3,2,2,3,3,until", H4,4.009,4,5,2, 
b-D-Galp," 3,2,2,3,3,until", H5,3.69,5,6,7, 
b-D-Galp," 3,2,2,3,3,until", H61,3.837,5, 6',4.8, 
b-D-Galp," 3,2,2,3,3,until", H62,3.742,6, 6',11.2,
a-L-Rhap," 3,until", C1,103, , ,0, 
a-L-Rhap," 3,until", C2,71, , ,0, 
a-L-Rhap," 3,until", C3,78.7, , ,0, 
a-L-Rhap," 3,until", C4,72.6, , ,0, 
a-L-Rhap," 3,until", C5,70.1, , ,0, 
a-L-Rhap," 3,until", C6,17.5, , ,0, 
a-L-Rhap," 3,3,until", C1,101.7, , ,0, 
a-L-Rhap," 3,3,until", C2,79.4, , ,0, 
a-L-Rhap," 3,3,until", C3,71, , ,0, 
a-L-Rhap," 3,3,until", C4,73.1, , ,0, 
a-L-Rhap," 3,3,until", C5,70.1, , ,0, 
a-L-Rhap," 3,3,until", C6,17.5, , ,0, 
a-L-Rhap," 2,3,3,until", C1,100.6, , ,0, 
a-L-Rhap," 2,3,3,until", C2,77.2, , ,0, 
a-L-Rhap," 2,3,3,until", C3,70.5, , ,0, 
a-L-Rhap," 2,3,3,until", C4,73, , ,0, 
a-L-Rhap," 2,3,3,until", C5,70.2, , ,0, 
a-L-Rhap," 2,3,3,until", C6,17.5, , ,0, 
a-D-GalpA," 2,2,3,3,until", C1,98.7, , ,0, 
a-D-GalpA," 2,2,3,3,until", C2,68.2, , ,0, 
a-D-GalpA," 2,2,3,3,until", C3,80.1, , ,0, 
a-D-GalpA," 2,2,3,3,until", C4,78, , ,0, 
a-D-GalpA," 2,2,3,3,until", C5,71.8, , ,0, 
a-D-GalpA," 2,2,3,3,until", C6,173.9, , ,0, 
a-L-Rhap," 4,2,2,3,3,until", C1,101.5, , ,0, 
a-L-Rhap," 4,2,2,3,3,until", C2,71.2, , ,0, 
a-L-Rhap," 4,2,2,3,3,until", C3,71.2, , ,0, 
a-L-Rhap," 4,2,2,3,3,until", C4,73, , ,0, 
a-L-Rhap," 4,2,2,3,3,until", C5,69.9, , ,0, 
a-L-Rhap," 4,2,2,3,3,until", C6,17.5, , ,0, 
b-D-Galp," 3,2,2,3,3,until", C1,105.4, , ,0, 
b-D-Galp," 3,2,2,3,3,until", C2,71.8, , ,0, 
b-D-Galp," 3,2,2,3,3,until", C3,81.2, , ,0, 
b-D-Galp," 3,2,2,3,3,until", C4,69.6, , ,0, 
b-D-Galp," 3,2,2,3,3,until", C5,76, , ,0, 
b-D-Galp," 3,2,2,3,3,until", C6,62.1, , ,0,
