MHz,0,,,,,,
Temperature,60,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker WM-250,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
A-D-GLCP1OME, , H1,4.9, , , , note
A-D-GLCP1OME, , H2,3.57, , , , note
A-D-GLCP1OME, , H3,3.73, , , , note
A-D-GLCP1OME, , H4,3.45, , , , note
A-D-GLCP1OME, , H5,3.64, , , , note
A-D-GLCP1OME, , H6a,3.77, , , , note
A-D-GLCP1OME, , H6b,3.89, , , , note
A-L-RHAP,2, H1,4.96, , , , note
A-L-RHAP,2, H2,4.07, , , , note
A-L-RHAP,2, H3,3.78, , , , note
A-L-RHAP,2, H4,3.47, , , , note
A-L-RHAP,2, H5,3.77, , , , note
A-L-RHAP,2, H6,1.32, , , , note
A-D-GLCP1OME, , C1,99.9, , , , note
A-D-GLCP1OME, , C2,81, , , , note
A-D-GLCP1OME, , C3,73.4, , , , note
A-D-GLCP1OME, , C4,70.9, , , , note
A-D-GLCP1OME, , C5,72.6, , , , note
A-D-GLCP1OME, , C6,61.9, , , , note
A-D-GLCP1OME, , OMe,56.1, , , , note
A-L-RHAP,2, C1,103.8, , , , note
A-L-RHAP,2, C2,71.4, , , , note
A-L-RHAP,2, C3,71.3, , , , note
A-L-RHAP,2, C4,73.2, , , , note
A-L-RHAP,2, C5,70.3, , , , note
A-L-RHAP,2, C6,17.9, , , , note
