MHz,500,,,,,,
Temperature,50,,,,,,
Spectrometer,Bruker DRX 500,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
A-L-RHAP, , H1,5, , , , note
A-L-RHAP, , H2,4.19, , , , note
A-L-RHAP, , H3,4, , , , note
A-L-RHAP, , H4,3.6, , , , note
A-L-RHAP, , H5,3.78, , , , note
A-L-RHAP, , H6,1.38, , , , note
A-L-RHAP,3, H1,5.2, , , , note
A-L-RHAP,3, H2,4.13, , , , note
A-L-RHAP,3, H3,3.99, , , , note
A-L-RHAP,3, H4,3.52, , , , note
A-L-RHAP,3, H5,3.93, , , , note
A-L-RHAP,3, H6,1.34, , , , note
B-L-XYLP," 3, 2", H1,4.32, , , , note
B-L-XYLP," 3, 2", H2,3.38, , , , note
B-L-XYLP," 3, 2", H3,3.46, , , , note
B-L-XYLP," 3, 2", H4,3.7, , , , note
B-L-XYLP," 3, 2", H5,3.25, , , , note
B-L-XYLP," 3, 2", H6,4.1, , , , note
A-L-RHAP," 3, 3", H1,5.2, , , , note
A-L-RHAP," 3, 3", H2,4.09, , , , note
A-L-RHAP," 3, 3", H3,3.94, , , , note
A-L-RHAP," 3, 3", H4,3.53, , , , note
A-L-RHAP," 3, 3", H5,3.94, , , , note
A-L-RHAP," 3, 3", H6,1.35, , , , note
A-L-RHAP, , C1,102.9, , , , note
A-L-RHAP, , C2,71.3, , , , note
A-L-RHAP, , C3,77.3, , , , note
A-L-RHAP, , C4,72.8, , , , note
A-L-RHAP, , C5,70.7, , , , note
A-L-RHAP, , C6,17.9, , , , note
A-L-RHAP,3, C1,101.8, , , , note
A-L-RHAP,3, C2,79, , , , note
A-L-RHAP,3, C3,77.3, , , , note
A-L-RHAP,3, C4,73.5, , , , note
A-L-RHAP,3, C5,70.6, , , , note
A-L-RHAP,3, C6,18.1, , , , note
B-L-XYLP," 3, 2", C1,104.6, , , , note
B-L-XYLP," 3, 2", C2,74, , , , note
B-L-XYLP," 3, 2", C3,77.1, , , , note
B-L-XYLP," 3, 2", C4,70.7, , , , note
B-L-XYLP," 3, 2", C5,66.7, , , , note
A-L-RHAP," 3, 3", C1,102.3, , , , note
A-L-RHAP," 3, 3", C2,79.3, , , , note
A-L-RHAP," 3, 3", C3,71.4, , , , note
A-L-RHAP," 3, 3", C4,73.7, , , , note
A-L-RHAP," 3, 3", C5,70.6, , , , note
A-L-RHAP," 3, 3", C6,17.9, , , , note
