MHz,500,,,,,,
Temperature,353,,,,,,
Solvent,D2O,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
b-L-Rhap," 3,until", H1,4.852, , ,0, 
b-L-Rhap," 3,until", H2,4.271, , ,0, 
b-L-Rhap," 3,until", H3,3.66, , ,0, 
b-L-Rhap," 3,until", H4,3.52, , ,0, 
b-L-Rhap," 3,until", H5,3.42, , ,0, 
b-L-Rhap," 3,until", CH3,1.344,5,6,6, 
a-D-Glcp," 3,3,until", H1,5.075,1,2,3.2, 
a-D-Glcp," 3,3,until", H2,3.76, , ,0, 
a-D-Glcp," 3,3,until", H3,4, , ,0, 
a-D-Glcp," 3,3,until", H4,3.9, , ,0, 
a-D-Glcp," 3,3,until", H5,4.2, , ,0, 
a-D-Glcp," 3,3,until", H6,4.19, , ,0, 
a-D-Glcp," 3,3,until", H6',4, , ,0, 
b-D-Glcp," 6,3,3,until", H1,4.479,1,2,7.9, 
b-D-Glcp," 6,3,3,until", H2,3.311,2,3,9.1, 
b-D-Glcp," 6,3,3,until", H3,3.51, , ,0, 
b-D-Glcp," 6,3,3,until", H4,3.43, , ,0, 
b-D-Glcp," 6,3,3,until", H5,3.45, , ,0, 
b-D-Glcp," 6,3,3,until", H6,3.92, , ,0, 
b-D-Glcp," 6,3,3,until", H6',3.74, , ,0, 
b-D-Glcp," 4,3,3,until", H1,4.58,1,2,7.5, 
b-D-Glcp," 4,3,3,until", H2,3.27,2,3,9.1, 
b-D-Glcp," 4,3,3,until", H3,3.65, , ,0, 
b-D-Glcp," 4,3,3,until", H4,3.6, , ,0, 
b-D-Glcp," 4,3,3,until", H5,3.49, , ,0, 
b-D-Glcp," 4,3,3,until", H6,3.79, , ,0, 
b-D-Glcp," 4,3,3,until", H6',3.84, , ,0, 
a-L-Rhap," 3,3,3,until", H1,5.207, , ,0, 
a-L-Rhap," 3,3,3,until", H2,4.062, , ,0, 
a-L-Rhap," 3,3,3,until", H3,3.87, , ,0, 
a-L-Rhap," 3,3,3,until", H4,3.45,4,5,9.1, 
a-L-Rhap," 3,3,3,until", H5,4.383, , ,0, 
a-L-Rhap," 3,3,3,until", CH3,1.267,5,6,6, 
b-L-Rhap," 3,until", C1,101.2, C1, H1,161, 
b-L-Rhap," 3,until", C2,68.15, , ,0, 
b-L-Rhap," 3,until", C3,79.01, , ,0, 
b-L-Rhap," 3,until", C4,71.06, , ,0, 
b-L-Rhap," 3,until", C5,72.9, , ,0, 
b-L-Rhap," 3,until", C6,17.34, , ,0, 
a-D-Glcp," 3,3,until", C1,96.49, C1, H1,170, 
a-D-Glcp," 3,3,until", C2,72.99, , ,0, 
a-D-Glcp," 3,3,until", C3,77.1, , ,0, 
a-D-Glcp," 3,3,until", C4,74.06, , ,0, 
a-D-Glcp," 3,3,until", C5,70.98, , ,0, 
a-D-Glcp," 3,3,until", C6,67.61, , ,0, 
b-D-Glcp," 6,3,3,until", C1,103.09, C1, H1,160, 
b-D-Glcp," 6,3,3,until", C2,73.78, , ,0, 
b-D-Glcp," 6,3,3,until", C3,76.68, , ,0, 
b-D-Glcp," 6,3,3,until", C4,70.53, , ,0, 
b-D-Glcp," 6,3,3,until", C5,76.59, , ,0, 
b-D-Glcp," 6,3,3,until", C6,61.61, , ,0, 
b-D-Glcp," 4,3,3,until", C1,102.2, C1, H1,160, 
b-D-Glcp," 4,3,3,until", C2,74.45, , ,0, 
b-D-Glcp," 4,3,3,until", C3,76.22, , ,0, 
b-D-Glcp," 4,3,3,until", C4,77.83, , ,0, 
b-D-Glcp," 4,3,3,until", C5,75.27, , ,0, 
b-D-Glcp," 4,3,3,until", C6,61.83, , ,0, 
a-L-Rhap," 3,3,3,until", C1,101.58, C1, H1,171, 
a-L-Rhap," 3,3,3,until", C2,71.1, , ,0, 
a-L-Rhap," 3,3,3,until", C3,71.01, , ,0, 
a-L-Rhap," 3,3,3,until", C4,72.9, , ,0, 
a-L-Rhap," 3,3,3,until", C5,69.06, , ,0, 
a-L-Rhap," 3,3,3,until", C6,17.32, , ,0, 
