MHz,0,,,,,,
Temperature,70,,,,,,
Solvent,D2O,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
B-D-GLCPNAC, , H1,4.76, , , , note
B-D-GLCPNAC, , H2,3.81, , , , note
B-D-GLCPNAC, , H3,3.88, , , , note
B-D-GLCPNAC, , H4,3.73, , , , note
B-D-GLCPNAC, , H5,3.59, , , , note
B-D-GLCPNAC, , H61,3.8, , , , note
B-D-GLCPNAC, , H62,3.95, , , , note
B-D-GLCPNAC, , CH3,2.07, , , , note
A-L-RHAP,3, H1,4.87, , , , note
A-L-RHAP,3, H2,3.8, , , , note
A-L-RHAP,3, H3,3.73, , , , note
A-L-RHAP,3, H4,3.44, , , , note
A-L-RHAP,3, H5,3.96, , , , note
A-L-RHAP,3, H6,1.24, , , , note
A-D-GLCP,4, H1,5.35, , , , note
A-D-GLCP,4, H2,3.59, , , , note
A-D-GLCP,4, H3,3.7, , , , note
A-D-GLCP,4, H4,3.43, , , , note
A-D-GLCP,4, H5,3.73, , , , note
A-D-GLCP,4, H61,3.77, , , , note
A-D-GLCP,4, H62,3.86, , , , note
B-D-GLCPNAC, , C1,95.97, , , , note
B-D-GLCPNAC, , C2,56.92, , , , note
B-D-GLCPNAC, , C3,82.17, , , , note
B-D-GLCPNAC, , C4,70.8, , , , note
B-D-GLCPNAC, , C5,76.65, , , , note
B-D-GLCPNAC, , C6,62.16, , , , note
B-D-GLCPNAC, , CH3,23.38, , , , note
B-D-GLCPNAC, , CO,175.1, , , , note
A-L-RHAP,3, C1,100.43, , , , note
A-L-RHAP,3, C2,71.8, , , , note
A-L-RHAP,3, C3,69.88, , , , note
A-L-RHAP,3, C4,73.37, , , , note
A-L-RHAP,3, C5,70.39, , , , note
A-L-RHAP,3, C6,17.7, , , , note
A-D-GLCP,4, C1,96.45, , , , note
A-D-GLCP,4, C2,71.22, , , , note
A-D-GLCP,4, C3,73.69, , , , note
A-D-GLCP,4, C4,70.54, , , , note
A-D-GLCP,4, C5,73.6, , , , note
A-D-GLCP,4, C6,61.59, , , , note
