MHz,360,,,,,,
Temperature,323,,,,,,
Solvent,D2O,,,,,,
Note,a)Assignments may have to be interchanged.,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
a-L-Rhap," 2,until", H1,4.95,1,2,2, 
a-L-Rhap," 2,until", H2,3.73,2,3,3, 
a-L-Rhap," 2,until", H3,3.82,3,4,10, 
a-L-Rhap," 2,until", H4,3.4,4,5,10, 
a-L-Rhap," 2,until", H5,3.94,5,6,6.5, 
a-L-Rhap," 2,until", CH3,1.19, , ,0, 
a-L-Rhap," 2,2,until", H1,4.8,1,2,2, 
a-L-Rhap," 2,2,until", H2,4.05,2,3,3, 
a-L-Rhap," 2,2,until", H3,3.76,3,4,10, 
a-L-Rhap," 2,2,until", H4,3.5,4,5,10, 
a-L-Rhap," 2,2,until", H5,3.65,5,6,6.5, 
a-L-Rhap," 2,2,until", CH3,1.22, , ,0, 
a-L-Rhap," 3,2,2,until", H1,5.1,1,2,2, 
a-L-Rhap," 3,2,2,until", H2,4,2,3,3, 
a-L-Rhap," 3,2,2,until", H3,3.88,3,4,10, 
a-L-Rhap," 3,2,2,until", H4,3.38,4,5,10, 
a-L-Rhap," 3,2,2,until", H5,3.76,5,6,6.5, 
a-L-Rhap," 3,2,2,until", CH3,1.29, , ,0, 
a-L-Rhap," 2,3,2,2,until", H1,4.9,1,2,2, 
a-L-Rhap," 2,3,2,2,until", H2,4.29,2,3,3, 
a-L-Rhap," 2,3,2,2,until", H3,3.85,3,4,10, 
a-L-Rhap," 2,3,2,2,until", H4,3.5,4,5,10, 
a-L-Rhap," 2,3,2,2,until", H5,3.65,5,6,6.5, 
a-L-Rhap," 2,3,2,2,until", CH3,1.22, , ,0, 
b-D-GlcpNAc," 3,2,3,2,2,until", H1,4.63,1,2,8, 
b-D-GlcpNAc," 3,2,3,2,2,until", H2,3.66,2,3,9.5, 
b-D-GlcpNAc," 3,2,3,2,2,until", H3,3.53,3,4,9.5, 
b-D-GlcpNAc," 3,2,3,2,2,until", H4,3.27,4,5,9, 
b-D-GlcpNAc," 3,2,3,2,2,until", H5,3.35,5,6,7, 
b-D-GlcpNAc," 3,2,3,2,2,until", H61,3.59,5, 6',2.5, 
b-D-GlcpNAc," 3,2,3,2,2,until", H62,3.85,6, 6',12, 
b-D-GlcpNAc," 3,2,3,2,2,until", NAC,1.98, , ,0, a
a-D-GalpANAc," 2,2,3,2,2,until", H1,5.06,1,2,3.5, 
a-D-GalpANAc," 2,2,3,2,2,until", H2,4.1,2,3,11, 
a-D-GalpANAc," 2,2,3,2,2,until", H3,3.94,3,4,3, 
a-D-GalpANAc," 2,2,3,2,2,until", H4,4.29,4,5,1, 
a-D-GalpANAc," 2,2,3,2,2,until", H5,4.75, , ,0, 
a-D-GalpANAc," 2,2,3,2,2,until", NAC,2, , ,0, a
a-L-Rhap," 2,until", C1,100.5, , ,0, 
a-L-Rhap," 2,until", C2,80.5, , ,0, 
a-L-Rhap," 2,until", C3,70.7, , ,0, 
a-L-Rhap," 2,until", C4,73.2, , ,0, 
a-L-Rhap," 2,until", C5,69.8, , ,0, 
a-L-Rhap," 2,until", C6,17.7, , ,0, a
a-L-Rhap," 2,2,until", C1,102.9, , ,0, 
a-L-Rhap," 2,2,until", C2,70.8, , ,0, 
a-L-Rhap," 2,2,until", C3,78.5, , ,0, 
a-L-Rhap," 2,2,until", C4,72.1, , ,0, b
a-L-Rhap," 2,2,until", C5,69.9, , ,0, 
a-L-Rhap," 2,2,until", C6,17.6, , ,0, a
a-L-Rhap," 3,2,2,until", C1,101.6, , ,0, 
a-L-Rhap," 3,2,2,until", C2,78.5, , ,0, 
a-L-Rhap," 3,2,2,until", C3,70.8, , ,0, 
a-L-Rhap," 3,2,2,until", C4,73.2, , ,0, 
a-L-Rhap," 3,2,2,until", C5,69.9, , ,0, 
a-L-Rhap," 3,2,2,until", C6,17.6, , ,0, a
a-L-Rhap," 2,3,2,2,until", C1,99.6, , ,0, 
a-L-Rhap," 2,3,2,2,until", C2,75.5, , ,0, 
a-L-Rhap," 2,3,2,2,until", C3,79.2, , ,0, 
a-L-Rhap," 2,3,2,2,until", C4,72.4, , ,0, b
a-L-Rhap," 2,3,2,2,until", C5,70.4, , ,0, 
a-L-Rhap," 2,3,2,2,until", C6,17.5, , ,0, a
b-D-GlcpNAc," 3,2,3,2,2,until", C1,103.4, , ,0, 
b-D-GlcpNAc," 3,2,3,2,2,until", C2,56.8, , ,0, 
b-D-GlcpNAc," 3,2,3,2,2,until", C3,82.4, , ,0, 
b-D-GlcpNAc," 3,2,3,2,2,until", C4,70.1, , ,0, 
b-D-GlcpNAc," 3,2,3,2,2,until", C5,76.6, , ,0, 
b-D-GlcpNAc," 3,2,3,2,2,until", C6,62.4, , ,0, 
a-D-GalpANAc," 2,2,3,2,2,until", C1,95.7, , ,0, 
a-D-GalpANAc," 2,2,3,2,2,until", C2,50.4, , ,0, 
a-D-GalpANAc," 2,2,3,2,2,until", C3,68, , ,0, 
a-D-GalpANAc," 2,2,3,2,2,until", C4,69.7, , ,0, 
a-D-GalpANAc," 2,2,3,2,2,until", C5,72.1, , ,0, 
a-D-GalpANAc," 2,2,3,2,2,until", C6,174.4, , ,0,
