MHz,500,,,,,,
Temperature,300,,,,,,
Solvent,D2O,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
allyl, , H11,3.97, , ,0, 
allyl, , H12,3.87, , ,0, 
allyl, , H2,5.98, , ,0, 
allyl, , H31,5.26, , ,0, 
allyl, , H32,5.36, , ,0, 
a-D-Kdop,1, H31,1.81, 3a, 3e,-13, 
a-D-Kdop,1, H32,2.06, 3a,4,12, 
a-D-Kdop,1, H4,4.11, 3e,4,5, 
a-D-Kdop,1, H5,4.05,4,5,3, 
a-D-Kdop,1, H6,3.67,5,6,1, 
a-D-Kdop,1, H7,4,6,7,9, 
a-D-Kdop,1, H81,3.63,7,8,4.5, 
a-D-Kdop,1, H82,3.63,7, 8',3.5, 
a-D-Kdop," 8,1", H31,1.81, 3a, 3e,-13, 
a-D-Kdop," 8,1", H32,2.05, 3a,4,12, 
a-D-Kdop," 8,1", H4,4.06, 3e,4,5, 
a-D-Kdop," 8,1", H5,3.99,4,5,3, 
a-D-Kdop," 8,1", H6,3.59,5,6,1, 
a-D-Kdop," 8,1", H7,3.93,6,7,9, 
a-D-Kdop," 8,1", H81,3.65,7,8,6.5, 
a-D-Kdop," 8,1", H82,3.91,7, 8',2.5, 
allyl, , C1,65.1, , ,0, 
allyl, , C2,134.6, , ,0, 
allyl, , C3,118.3, , ,0, 
a-D-Kdop,1, C1,176.7, , ,0, 
a-D-Kdop,1, C2,100.9, , ,0, 
a-D-Kdop,1, C3,34.9, , ,0, 
a-D-Kdop,1, C4,66.8, , ,0, 
a-D-Kdop,1, C5,67.1, , ,0, 
a-D-Kdop,1, C6,72.2, , ,0, 
a-D-Kdop,1, C7,68.5, , ,0, 
a-D-Kdop,1, C8,65.7, , ,0, 
a-D-Kdop," 8,1", C1,176.1, , ,0, 
a-D-Kdop," 8,1", C2,101.4, , ,0, 
a-D-Kdop," 8,1", C3,34.7, , ,0, 
a-D-Kdop," 8,1", C4,66.7, , ,0, 
a-D-Kdop," 8,1", C5,67, , ,0, 
a-D-Kdop," 8,1", C6,72.5, , ,0, 
a-D-Kdop," 8,1", C7,70.1, , ,0, 
a-D-Kdop," 8,1", C8,63.9, , ,0,
