MHz,0,,,,,,
Temperature,60,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker WM-250,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
A-D-GLCP1OME, , H1,5.03, , , , note
A-D-GLCP1OME, , H2,3.67, , , , note
A-D-GLCP1OME, , H3,3.81, , , , note
A-D-GLCP1OME, , H4,3.45, , , , note
A-D-GLCP1OME, , H5,3.65, , , , note
A-D-GLCP1OME, , H6a,3.76, , , , note
A-D-GLCP1OME, , H6b,3.88, , , , note
B-D-GALP,2, H1,4.54, , , , note
B-D-GALP,2, H2,3.57, , , , note
B-D-GALP,2, H3,3.66, , , , note
B-D-GALP,2, H4,3.93, , , , note
B-D-GALP,2, H5,3.7, , , , note
B-D-GALP,2, H6a,3.76, , , , note
B-D-GALP,2, H6b,3.76, , , , note
A-D-GLCP1OME, , C1,100.3, , , , note
A-D-GLCP1OME, , C2,81.5, , , , note
A-D-GLCP1OME, , C3,73.5, , , , note
A-D-GLCP1OME, , C4,71, , , , note
A-D-GLCP1OME, , C5,72.7, , , , note
A-D-GLCP1OME, , C6,62, , , , note
A-D-GLCP1OME, , OMe,56.1, , , , note
B-D-GALP,2, C1,105.6, , , , note
B-D-GALP,2, C2,72.4, , , , note
B-D-GALP,2, C3,74.1, , , , note
B-D-GALP,2, C4,70, , , , note
B-D-GALP,2, C5,76.3, , , , note
B-D-GALP,2, C6,62.2, , , , note
