MHz,400,,,,,,
Temperature,340,,,,,,
Solvent,D2O,,,,,,
Note,a)Assignments may have to be interchanged.,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
b-D-Galp," 3,until", H1,4.52, , ,0, 
b-D-Galp," 3,until", H2,3.69, , ,0, 
b-D-Galp," 3,until", H3,3.71, , ,0, 
b-D-Galp," 3,until", H4,4.11, , ,0, 
b-D-Galp," 3,until", H5,3.64, , ,0, 
b-D-Galp," 3,until", H61,3.73, , ,0, 
b-D-Galp," 3,until", H62,3.73, , ,0, 
b-D-GlcpA," 3,3,until", H1,4.75, , ,0, 
b-D-GlcpA," 3,3,until", H2,3.66, , ,0, 
b-D-GlcpA," 3,3,until", H3,3.67, , ,0, 
b-D-GlcpA," 3,3,until", H4,3.83, , ,0, 
b-D-GlcpA," 3,3,until", H5,3.72, , ,0, 
b-D-GalpNAc," 4,3,3,until", H1,4.57, , ,0, 
b-D-GalpNAc," 4,3,3,until", H2,4.02, , ,0, 
b-D-GalpNAc," 4,3,3,until", H3,3.88, , ,0, 
b-D-GalpNAc," 4,3,3,until", H4,4.18, , ,0, 
b-D-GalpNAc," 4,3,3,until", H5,3.73, , ,0, 
b-D-GalpNAc," 4,3,3,until", H61,3.82, , ,0, 
b-D-GalpNAc," 4,3,3,until", H62,3.82, , ,0, 
b-D-GalpNAc," 4,3,3,until", NAC,2.03, , ,0, a
b-D-GlcpNAc," 3,3,3,until", H1,4.85, , ,0, 
b-D-GlcpNAc," 3,3,3,until", H2,3.68, , ,0, 
b-D-GlcpNAc," 3,3,3,until", H3,3.59, , ,0, 
b-D-GlcpNAc," 3,3,3,until", H4,3.39, , ,0, 
b-D-GlcpNAc," 3,3,3,until", H5,3.48, , ,0, 
b-D-GlcpNAc," 3,3,3,until", H61,3.74, , ,0, 
b-D-GlcpNAc," 3,3,3,until", H62,3.94, , ,0, 
b-D-GlcpNAc," 3,3,3,until", NAC,2.06, , ,0, a
b-D-Galp," 3,until", C1,104.77, , ,0, 
b-D-Galp," 3,until", C2,70.49, , ,0, 
b-D-Galp," 3,until", C3,84.59, , ,0, 
b-D-Galp," 3,until", C4,68.69, , ,0, 
b-D-Galp," 3,until", C5,75.58, , ,0, 
b-D-Galp," 3,until", C6,61.88, , ,0, 
b-D-GlcpA," 3,3,until", C1,103.17, , ,0, 
b-D-GlcpA," 3,3,until", C2,75.36, , ,0, 
b-D-GlcpA," 3,3,until", C3,81.35, , ,0, 
b-D-GlcpA," 3,3,until", C4,80.47, , ,0, 
b-D-GlcpA," 3,3,until", C5,75.58, , ,0, 
b-D-GlcpA," 3,3,until", C6,172.07, , ,0, 
b-D-GalpNAc," 4,3,3,until", C1,102.16, , ,0, 
b-D-GalpNAc," 4,3,3,until", C2,51.86, , ,0, 
b-D-GalpNAc," 4,3,3,until", C3,80.85, , ,0, 
b-D-GalpNAc," 4,3,3,until", C4,68.69, , ,0, 
b-D-GalpNAc," 4,3,3,until", C5,75.74, , ,0, 
b-D-GalpNAc," 4,3,3,until", C6,61.92, , ,0, 
b-D-GalpNAc," 4,3,3,until", CO,175.25, , ,0, a
b-D-GlcpNAc," 3,3,3,until", C1,102.69, , ,0, 
b-D-GlcpNAc," 3,3,3,until", C2,56.92, , ,0, 
b-D-GlcpNAc," 3,3,3,until", C3,74.62, , ,0, 
b-D-GlcpNAc," 3,3,3,until", C4,71.21, , ,0, 
b-D-GlcpNAc," 3,3,3,until", C5,77.06, , ,0, 
b-D-GlcpNAc," 3,3,3,until", C6,62.01, , ,0, 
b-D-GlcpNAc," 3,3,3,until", CO,175.53, , ,0, a
