MHz,600,,,,,,
Temperature,300,,,,,,
Solvent,D2O,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
D-GlcNAc-ol, , H11,3.72,1,2,12.3, 
D-GlcNAc-ol, , H12,3.62, 1',2,6.5, 
D-GlcNAc-ol, , H2,4.07,2,3,6, 
D-GlcNAc-ol, , H3,3.97,3,4,2.5, 
D-GlcNAc-ol, , H4,3.57,4,5,8.5, 
D-GlcNAc-ol, , H5,3.83, , ,0, 
D-GlcNAc-ol, , H61,4.07,5,6,10, 
D-GlcNAc-ol, , H62,3.37, , ,0, 
D-GlcNAc-ol, , NAC,2.06, , ,0, 
b-D-GlcpNAc,6, H1,4.53,1,2,8.5, 
b-D-GlcpNAc,6, H2,3.74,2,3,10, 
b-D-GlcpNAc,6, H3,3.54,3,4,9, 
b-D-GlcpNAc,6, H4,3.44,4,5,9, 
b-D-GlcpNAc,6, H5,3.59, , ,0, 
b-D-GlcpNAc,6, H61,3.59, , ,0, 
b-D-GlcpNAc,6, H62,3.56, , ,0, 
b-D-GlcpNAc,6, NAC,2.03, , ,0, 
a-D-Kdop," 6,6", H31,2.16, 3a,4,4.5, 
a-D-Kdop," 6,6", H32,1.83, 3e,4,12.5, 
a-D-Kdop," 6,6", H4,4.21,4,5,1.5, 
a-D-Kdop," 6,6", H5,4.1,5,6,0, 
a-D-Kdop," 6,6", H6,3.74, , ,0, 
a-D-Kdop," 6,6", H7,3.75, , ,0, 
a-D-Kdop," 6,6", H81,3.96, , ,0, 
a-D-Kdop," 6,6", H82,3.67,8, 8',12, 
L-gro-a-D-manHepp," 5,6,6", H1,5.12,1,2,0.5, 
L-gro-a-D-manHepp," 5,6,6", H2,4.15,2,3,3.5, 
L-gro-a-D-manHepp," 5,6,6", H3,3.93,3,4,10, 
L-gro-a-D-manHepp," 5,6,6", H4,4.21,4,5,10, 
L-gro-a-D-manHepp," 5,6,6", H5,4.05,5,6,0, 
L-gro-a-D-manHepp," 5,6,6", H6,4.15,6,7,8, 
L-gro-a-D-manHepp," 5,6,6", H71,3.88,6, 7',4, 
L-gro-a-D-manHepp," 5,6,6", H72,3.66,7, 7',11, 
a-D-Glcp," 6,5,6,6", H1,5.22,1,2,3.6, 
a-D-Glcp," 6,5,6,6", H2,3.58,2,3,10, 
a-D-Glcp," 6,5,6,6", H3,3.85,3,4,10, 
a-D-Glcp," 6,5,6,6", H4,3.53,4,5,10, 
a-D-Glcp," 6,5,6,6", H5,3.94, , ,0, 
a-D-Glcp," 6,5,6,6", H61,3.88, , ,0, 
a-D-Glcp," 6,5,6,6", H62,3.83, , ,0, 
b-D-Glcp," 4,5,6,6", H1,4.67,1,2,7.3, 
b-D-Glcp," 4,5,6,6", H2,3.45, , ,0, 
b-D-Glcp," 4,5,6,6", H3,3.42, , ,0, 
b-D-Glcp," 4,5,6,6", H4,3.44, , ,0, 
b-D-Glcp," 4,5,6,6", H5,3.4,5,6,5, 
b-D-Glcp," 4,5,6,6", H61,3.96,5, 6',10, 
b-D-Glcp," 4,5,6,6", H62,3.88,6, 6',12, 
L-gro-a-D-manHepp," 3,5,6,6", H1,5.7,1,2,0.5, 
L-gro-a-D-manHepp," 3,5,6,6", H2,4.22,2,3,3, 
L-gro-a-D-manHepp," 3,5,6,6", H3,3.98,3,4,10, 
L-gro-a-D-manHepp," 3,5,6,6", H4,3.9, , ,0, 
L-gro-a-D-manHepp," 3,5,6,6", H5,3.61, , ,0, 
L-gro-a-D-manHepp," 3,5,6,6", H6,4.08, , ,0, 
L-gro-a-D-manHepp," 3,5,6,6", H71,3.78,6, 7',4.8, 
L-gro-a-D-manHepp," 3,5,6,6", H72,3.67,7, 7',11, 
L-gro-a-D-manHepp," 2,3,5,6,6", H1,5.34,1,2,0.5, 
L-gro-a-D-manHepp," 2,3,5,6,6", H2,4.16,2,3,4, 
L-gro-a-D-manHepp," 2,3,5,6,6", H3,4.09,3,4,9, 
L-gro-a-D-manHepp," 2,3,5,6,6", H4,3.85, , ,0, 
L-gro-a-D-manHepp," 2,3,5,6,6", H5,3.84, , ,0, 
L-gro-a-D-manHepp," 2,3,5,6,6", H6,4.23,6, 7',3.5, 
L-gro-a-D-manHepp," 2,3,5,6,6", H71,3.9,7, 7',10, 
L-gro-a-D-manHepp," 2,3,5,6,6", H72,3.77, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", H1,4.76,1,2,3.5, 
a-D-GlcpNAc," 7,2,3,5,6,6", H2,3.98,2,3,10, 
a-D-GlcpNAc," 7,2,3,5,6,6", H3,3.73,3,4,10, 
a-D-GlcpNAc," 7,2,3,5,6,6", H4,3.54, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", H5,3.68, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", H61,3.84, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", H62,3.74, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", NAC,2.05, , ,0, 
b-D-Galp," 3,2,3,5,6,6", H1,4.6,1,2,7.8, 
b-D-Galp," 3,2,3,5,6,6", H2,3.59,2,3,10, 
b-D-Galp," 3,2,3,5,6,6", H3,3.67,3,4,3.5, 
b-D-Galp," 3,2,3,5,6,6", H4,3.93, , ,0, 
b-D-Galp," 3,2,3,5,6,6", H5,3.71, , ,0, 
b-D-Galp," 3,2,3,5,6,6", H61,3.8, , ,0, 
b-D-Galp," 3,2,3,5,6,6", H62,3.74, , ,0,
D-GlcNAc-ol, , C1,61.9, , ,0, 
D-GlcNAc-ol, , C2,54.5, , ,0, 
D-GlcNAc-ol, , C3,68.9, , ,0, 
D-GlcNAc-ol, , C4,71.6, , ,0, 
D-GlcNAc-ol, , C5,70.3, , ,0, 
D-GlcNAc-ol, , C6,71.8, , ,0, 
D-GlcNAc-ol, , CO,175.5, , ,0, 
D-GlcNAc-ol, , CH3,23, , ,0, 
b-D-GlcpNAc,6, C1,102.4, , ,0, 
b-D-GlcpNAc,6, C2,56.3, , ,0, 
b-D-GlcpNAc,6, C3,74.7, , ,0, 
b-D-GlcpNAc,6, C4,71.2, , ,0, 
b-D-GlcpNAc,6, C5,75, , ,0, 
b-D-GlcpNAc,6, C6,62.9, , ,0, 
b-D-GlcpNAc,6, CO,175, , ,0, 
b-D-GlcpNAc,6, CH3,22.8, , ,0, 
a-D-Kdop," 6,6", C1,175, , ,0, 
a-D-Kdop," 6,6", C2,101.5, , ,0, 
a-D-Kdop," 6,6", C3,36.3, , ,0, 
a-D-Kdop," 6,6", C4,65.8, , ,0, 
a-D-Kdop," 6,6", C5,74.8, , ,0, 
a-D-Kdop," 6,6", C6,72.7, , ,0, 
a-D-Kdop," 6,6", C7,70.1, , ,0, 
a-D-Kdop," 6,6", C8,64.5, , ,0, 
L-gro-a-D-manHepp," 5,6,6", C1,101.4, , ,0, 
L-gro-a-D-manHepp," 5,6,6", C2,71, , ,0, 
L-gro-a-D-manHepp," 5,6,6", C3,73.2, , ,0, 
L-gro-a-D-manHepp," 5,6,6", C4,74.8, , ,0, 
L-gro-a-D-manHepp," 5,6,6", C5,72.5, , ,0, 
L-gro-a-D-manHepp," 5,6,6", C6,79.9, , ,0, 
L-gro-a-D-manHepp," 5,6,6", C7,64.5, , ,0, 
a-D-Glcp," 6,5,6,6", C1,101.8, , ,0, 
a-D-Glcp," 6,5,6,6", C2,72.9, , ,0, 
a-D-Glcp," 6,5,6,6", C3,73.8, , ,0, 
a-D-Glcp," 6,5,6,6", C4,69.6, , ,0, 
a-D-Glcp," 6,5,6,6", C5,72.4, , ,0, 
a-D-Glcp," 6,5,6,6", C6,60.6, , ,0, 
b-D-Glcp," 4,5,6,6", C1,103.3, , ,0, 
b-D-Glcp," 4,5,6,6", C2,74.2, , ,0, 
b-D-Glcp," 4,5,6,6", C3,77.7, , ,0, 
b-D-Glcp," 4,5,6,6", C4,70.6, , ,0, 
b-D-Glcp," 4,5,6,6", C5,76.7, , ,0, 
b-D-Glcp," 4,5,6,6", C6,61.3, , ,0, 
L-gro-a-D-manHepp," 3,5,6,6", C1,99.1, , ,0, 
L-gro-a-D-manHepp," 3,5,6,6", C2,80.2, , ,0, 
L-gro-a-D-manHepp," 3,5,6,6", C3,70.8, , ,0, 
L-gro-a-D-manHepp," 3,5,6,6", C4,67.2, , ,0, 
L-gro-a-D-manHepp," 3,5,6,6", C5,72.2, , ,0, 
L-gro-a-D-manHepp," 3,5,6,6", C6,69.2, , ,0, 
L-gro-a-D-manHepp," 3,5,6,6", C7,64, , ,0, 
L-gro-a-D-manHepp," 2,3,5,6,6", C1,101.9, , ,0, 
L-gro-a-D-manHepp," 2,3,5,6,6", C2,69.1, , ,0, 
L-gro-a-D-manHepp," 2,3,5,6,6", C3,79.4, , ,0, 
L-gro-a-D-manHepp," 2,3,5,6,6", C4,65.6, , ,0, 
L-gro-a-D-manHepp," 2,3,5,6,6", C5,72.9, , ,0, 
L-gro-a-D-manHepp," 2,3,5,6,6", C6,69.7, , ,0, 
L-gro-a-D-manHepp," 2,3,5,6,6", C7,70.1, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", C1,98.2, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", C2,54.4, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", C3,72.5, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", C4,70.8, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", C5,73.5, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", C6,61.7, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", CO,175.2, , ,0, 
a-D-GlcpNAc," 7,2,3,5,6,6", CH3,22.9, , ,0, 
b-D-Galp," 3,2,3,5,6,6", C1,101.9, , ,0, 
b-D-Galp," 3,2,3,5,6,6", C2,71.7, , ,0, 
b-D-Galp," 3,2,3,5,6,6", C3,73.5, , ,0, 
b-D-Galp," 3,2,3,5,6,6", C4,69.5, , ,0, 
b-D-Galp," 3,2,3,5,6,6", C5,76, , ,0, 
b-D-Galp," 3,2,3,5,6,6", C6,61.9, , ,0,
