MHz,300,,,,,,
Temperature,333,,,,,,
Solvent,D2O,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
a-D-Glcp," 6,until", H1,4.97,1,2,3.5, 
a-D-Glcp," 6,until", H2,3.45,2,3,9.5, 
a-D-Glcp," 6,until", H3,3.67,3,4,9.5, 
a-D-Glcp," 6,until", H4,3.36,4,5,9.5, 
a-D-Glcp," 6,until", H5,3.84, , ,0, 
b-D-Galf," 6,6,until", H1,4.97,1,2,4.5, 
b-D-Galf," 6,6,until", H2,4.02,2,3,3.5, 
b-D-Galf," 6,6,until", H3,4.22,3,4,6.5, 
b-D-Galf," 6,6,until", H4,3.95,4,5,3.5, 
b-D-Galf," 6,6,until", H5,3.82, , ,0, 
a-D-GlcpNAc," 2,6,6,until", H1,4.85,1,2,3.5, 
a-D-GlcpNAc," 2,6,6,until", H2,4.12,2,3,10, 
a-D-GlcpNAc," 2,6,6,until", H3,3.81,3,4,10, 
a-D-GlcpNAc," 2,6,6,until", H4,3.65,4,5,10, 
a-D-GlcpNAc," 2,6,6,until", H5,3.98, , ,0, 
a-D-GlcpNAc," 2,6,6,until", H6,3.75, , ,0, 
a-D-GlcpNAc," 2,6,6,until", H6',3.75, , ,0, 
a-D-Glcp," 6,2,6,6,until", H1,4.95,1,2,3.5, 
a-D-Glcp," 6,2,6,6,until", H2,3.54,2,3,9.5, 
a-D-Glcp," 6,2,6,6,until", H3,3.72,3,4,9.5, 
a-D-Glcp," 6,2,6,6,until", H4,3.41,4,5,9.5, 
a-D-Glcp," 6,2,6,6,until", H5,3.9, , ,0, 
a-L-FucpNAc," 3,2,6,6,until", H1,4.98,1,2,4, 
a-L-FucpNAc," 3,2,6,6,until", H2,4.24,2,3,11, 
a-L-FucpNAc," 3,2,6,6,until", H3,3.86,3,4,3.5, 
a-L-FucpNAc," 3,2,6,6,until", H4,3.88,4,5,2, 
a-L-FucpNAc," 3,2,6,6,until", H5,4.37,5,6,6.5, 
a-L-FucpNAc," 3,2,6,6,until", CH3,1.16, , ,0,
a-D-Glcp," 6,until", C1,102, , ,0, 
a-D-Glcp," 6,until", C2,72.3, , ,0, 
a-D-Glcp," 6,until", C3,74, , ,0, 
a-D-Glcp," 6,until", C4,70.4, , ,0, 
a-D-Glcp," 6,until", C5,72, , ,0, 
a-D-Glcp," 6,until", C6,69.2, , ,0, 
b-D-Galf," 6,6,until", C1,107, , ,0, 
b-D-Galf," 6,6,until", C2,87.68, , ,0, 
b-D-Galf," 6,6,until", C3,76.3, , ,0, 
b-D-Galf," 6,6,until", C4,83.18, , ,0, 
b-D-Galf," 6,6,until", C5,71.6, , ,0, 
b-D-Galf," 6,6,until", C6,63.7, , ,0, 
a-D-GlcpNAc," 2,6,6,until", C1,99, , ,0, 
a-D-GlcpNAc," 2,6,6,until", C2,54.1, , ,0, 
a-D-GlcpNAc," 2,6,6,until", C3,77.1, , ,0, 
a-D-GlcpNAc," 2,6,6,until", C4,70.4, , ,0, 
a-D-GlcpNAc," 2,6,6,until", C5,71.1, , ,0, 
a-D-GlcpNAc," 2,6,6,until", C6,67, , ,0, 
a-D-GlcpNAc," 2,6,6,until", CO,175.3, , ,0, 
a-D-GlcpNAc," 2,6,6,until", CH3,23.2, , ,0, 
a-D-Glcp," 6,2,6,6,until", C1,98.1, , ,0, 
a-D-Glcp," 6,2,6,6,until", C2,72.3, , ,0, 
a-D-Glcp," 6,2,6,6,until", C3,73.5, , ,0, 
a-D-Glcp," 6,2,6,6,until", C4,70.4, , ,0, 
a-D-Glcp," 6,2,6,6,until", C5,72.7, , ,0, 
a-D-Glcp," 6,2,6,6,until", C6,61.4, , ,0, 
a-L-FucpNAc," 3,2,6,6,until", C1,98, , ,0, 
a-L-FucpNAc," 3,2,6,6,until", C2,49, , ,0, 
a-L-FucpNAc," 3,2,6,6,until", C3,77.8, , ,0, 
a-L-FucpNAc," 3,2,6,6,until", C4,72, , ,0, 
a-L-FucpNAc," 3,2,6,6,until", C5,69.58, , ,0, 
a-L-FucpNAc," 3,2,6,6,until", C6,16.3, , ,0, 
a-L-FucpNAc," 3,2,6,6,until", CO,174.5, , ,0, 
a-L-FucpNAc," 3,2,6,6,until", CH3,22.7, , ,0,
