MHz,400,,,,,,
Temperature,300,,,,,,
Solvent,D2O,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
D-GalNAc-ol, , H11,3.63, , ,0, 
D-GalNAc-ol, , H12,3.577, , ,0, 
D-GalNAc-ol, , H2,4.266, , ,0, 
D-GalNAc-ol, , H3,3.978, , ,0, 
D-GalNAc-ol, , H4,3.577, , ,0, 
D-GalNAc-ol, , H5,4.21, , ,0, 
D-GalNAc-ol, , H61,3.814, , ,0, 
D-GalNAc-ol, , H62,3.486, , ,0, 
D-GalNAc-ol, , NAC,2.033, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, H31,1.786, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, H32,2.805, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, H4,3.638, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, H5,3.727, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, H6,3.727, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, H7,3.876, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, H8,3.902, , ,0, 
a-L-Fucp," 4,6", H1,5.174, , ,0, 
a-L-Fucp," 4,6", H2,3.897, , ,0, 
a-L-Fucp," 4,6", H3,3.93, , ,0, 
a-L-Fucp," 4,6", H4,4.034, , ,0, 
a-L-Fucp," 4,6", H5,4.155, , ,0, 
a-L-Fucp," 4,6", CH3,1.236, , ,0, 
a-L-Fucp," 3,4,6", H1,5.073, , ,0, 
a-L-Fucp," 3,4,6", H2,3.805, , ,0, 
a-L-Fucp," 3,4,6", H3,3.959, , ,0, 
a-L-Fucp," 3,4,6", H4,3.827, , ,0, 
a-L-Fucp," 3,4,6", H5,4.293, , ,0, 
a-L-Fucp," 3,4,6", CH3,1.215, , ,0, 
b-D-GlcpNAc,3, H1,4.611, , ,0, 
b-D-GlcpNAc,3, H2,3.801, , ,0, 
b-D-GlcpNAc,3, H3,3.7, , ,0, 
b-D-GlcpNAc,3, H4,3.793, , ,0, 
b-D-GlcpNAc,3, H5,3.48, , ,0, 
b-D-GlcpNAc,3, H61,3.994, , ,0, 
b-D-GlcpNAc,3, H62,3.823, , ,0, 
b-D-GlcpNAc,3, NAC,2.077, , ,0, 
b-D-Galp," 4,3", H1,4.529, , ,0, 
b-D-Galp," 4,3", H2,3.665, , ,0, 
b-D-Galp," 4,3", H3,3.876, , ,0, 
b-D-Galp," 4,3", H4,3.893, , ,0, 
b-D-Galp," 4,3", H5,3.7, , ,0, 
b-D-Galp," 4,3", H6,3.9, , ,0, 
a-L-Fucp," 2,4,3", H1,5.305, , ,0, 
a-L-Fucp," 2,4,3", H2,3.81, , ,0, 
a-L-Fucp," 2,4,3", H3,3.796, , ,0, 
a-L-Fucp," 2,4,3", H4,3.827, , ,0, 
a-L-Fucp," 2,4,3", H5,4.217, , ,0, 
a-L-Fucp," 2,4,3", CH3,1.232, , ,0,
D-GalNAc-ol, , C1,61.01, , ,0, 
D-GalNAc-ol, , C2,52.21, , ,0, 
D-GalNAc-ol, , C3,77.52, , ,0, 
D-GalNAc-ol, , C4,70.17, , ,0, 
D-GalNAc-ol, , C5,68.86, , ,0, 
D-GalNAc-ol, , C6,66.39, , ,0, 
D-GalNAc-ol, , CH3,22.95, , ,0, 
D-GalNAc-ol, , CO,175.06, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, C1,174.48, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, C2,101.26, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, C3,39.66, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, C4,79.58, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, C5,69.7, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, C6,74.18, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, C7,68.76, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, C8,72.82, , ,0, 
D-gro-a-D-3-deoxy-galNon-onic,6, C9,63.63, , ,0, 
a-L-Fucp," 4,6", C1,100.93, , ,0, 
a-L-Fucp," 4,6", C2,67.63, , ,0, 
a-L-Fucp," 4,6", C3,75.48, , ,0, 
a-L-Fucp," 4,6", C4,69.07, , ,0, 
a-L-Fucp," 4,6", C5,66.75, , ,0, 
a-L-Fucp," 4,6", C6,16.16, , ,0, 
a-L-Fucp," 3,4,6", C1,96.19, , ,0, 
a-L-Fucp," 3,4,6", C2,68.86, , ,0, 
a-L-Fucp," 3,4,6", C3,70.3, , ,0, 
a-L-Fucp," 3,4,6", C4,72.51, , ,0, 
a-L-Fucp," 3,4,6", C5,67.78, , ,0, 
a-L-Fucp," 3,4,6", C6,16.16, , ,0, 
b-D-GlcpNAc,3, C1,103.13, , ,0, 
b-D-GlcpNAc,3, C2,56.55, , ,0, 
b-D-GlcpNAc,3, C3,72.8, , ,0, 
b-D-GlcpNAc,3, C4,77, , ,0, 
b-D-GlcpNAc,3, C5,75.78, , ,0, 
b-D-GlcpNAc,3, C6,61.19, , ,0, 
b-D-GlcpNAc,3, CH3,23.15, , ,0, 
b-D-GlcpNAc,3, CO,175.72, , ,0, 
b-D-Galp," 4,3", C1,101.13, , ,0, 
b-D-Galp," 4,3", C2,77.2, , ,0, 
b-D-Galp," 4,3", C3,74.4, , ,0, 
b-D-Galp," 4,3", C4,69.98, , ,0, 
b-D-Galp," 4,3", C5,76.06, , ,0, 
b-D-Galp," 4,3", C6,61.93, , ,0, 
a-L-Fucp," 2,4,3", C1,100.22, , ,0, 
a-L-Fucp," 2,4,3", C2,69.05, , ,0, 
a-L-Fucp," 2,4,3", C3,70.48, , ,0, 
a-L-Fucp," 2,4,3", C4,72.75, , ,0, 
a-L-Fucp," 2,4,3", C5,67.78, , ,0, 
a-L-Fucp," 2,4,3", C6,16.16, , ,0,
