MHz,270,,,,,,
Temperature,343,,,,,,
Solvent,D2O,,,,,,
Note,a)Tentative assignment.,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
a-D-Manp," 2,until", H1,5.43, , ,0, 
a-D-Manp," 2,until", H2,4.08, , ,0, 
a-D-Manp," 2,until", H3,4.05, , ,0, 
a-D-Manp," 2,until", H4,3.88, , ,0, a
a-D-Manp," 2,until", H5,3.79, , ,0, a
a-D-Manp," 2,2,until", H1,5.07, , ,0, 
a-D-Manp," 2,2,until", H2,4, , ,0, 
a-D-Manp," 2,2,until", H3,4.03, , ,0, a
a-D-Manp," 2,2,until", H4,3.78, , ,0, a
a-D-Manp," 2,2,until", H5,3.89, , ,0, a
a-D-GalpNAc," 4,2,2,until", H1,5.31, , ,0, 
a-D-GalpNAc," 4,2,2,until", H2,4.32, , ,0, 
a-D-GalpNAc," 4,2,2,until", H3,4.02, , ,0, 
a-D-GalpNAc," 4,2,2,until", H4,4.21, , ,0, 
a-D-GalpNAc," 4,2,2,until", H5,4.03, , ,0, a
a-D-GalpNAc," 4,2,2,until", NAC,2.04, , ,0, 
b-D-Manp," 3,4,2,2,until", H1,4.85, , ,0, 
b-D-Manp," 3,4,2,2,until", H2,4.07, , ,0, 
b-D-Manp," 3,4,2,2,until", H3,3.85, , ,0, 
b-D-Manp," 3,4,2,2,until", H4,3.79, , ,0, a
b-D-Manp," 3,4,2,2,until", H5,3.41, , ,0, a
a-D-Glcp," 3,3,4,2,2,until", H1,5.3, , ,0, 
a-D-Glcp," 3,3,4,2,2,until", H2,3.58, , ,0, 
a-D-Glcp," 3,3,4,2,2,until", H3,3.69, , ,0, 
a-D-Glcp," 3,3,4,2,2,until", H4,3.44, , ,0, 
a-D-Glcp," 3,3,4,2,2,until", H5,3.84, , ,0, a
a-D-Manp," 2,until", C1,99.3, C1, H1,173, 
a-D-Manp," 2,until", C2,79.4, , ,0, 
a-D-Manp," 2,until", C3,71, , ,0, a
a-D-Manp," 2,until", C4,68.2, , ,0, a
a-D-Manp," 2,until", C5,73.5, , ,0, a
a-D-Manp," 2,2,until", C1,102.2, C1, H1,170, 
a-D-Manp," 2,2,until", C2,71.4, , ,0, 
a-D-Manp," 2,2,until", C3,72, , ,0, a
a-D-Manp," 2,2,until", C4,75, , ,0, a
a-D-Manp," 2,2,until", C5,73.7, , ,0, a
a-D-GalpNAc," 4,2,2,until", C1,99.2, C1, H1,174, 
a-D-GalpNAc," 4,2,2,until", C2,49.9, , ,0, 
a-D-GalpNAc," 4,2,2,until", C3,77.6, , ,0, 
a-D-GalpNAc," 4,2,2,until", C4,69.6, , ,0, 
a-D-GalpNAc," 4,2,2,until", C5,72.2, , ,0, a
b-D-Manp," 3,4,2,2,until", C1,102.1, C1, H1,160, 
b-D-Manp," 3,4,2,2,until", C2,76.1, , ,0, 
b-D-Manp," 3,4,2,2,until", C3,80.5, , ,0, a
b-D-Manp," 3,4,2,2,until", C4,67.6, , ,0, a
b-D-Manp," 3,4,2,2,until", C5,77.5, , ,0, a
a-D-Glcp," 3,3,4,2,2,until", C1,101.1, C1, H1,173, 
a-D-Glcp," 3,3,4,2,2,until", C2,72.5, , ,0, 
a-D-Glcp," 3,3,4,2,2,until", C3,74.1, , ,0, 
a-D-Glcp," 3,3,4,2,2,until", C4,70.8, , ,0, 
a-D-Glcp," 3,3,4,2,2,until", C5,72.9, , ,0, a
