MHz,600,,,,,,
Temperature,60,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker DRX-600,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
CHOLINE, , H1,4.34, , , , note
CHOLINE, , H2,3.64, , , , note
CHOLINE, , H3,3.23, , , , note
D-GLC-OLNAC,1, H11,3.61, , , , note
D-GLC-OLNAC,1, H12,3.66, , , , note
D-GLC-OLNAC,1, H2,4.25, , , , note
D-GLC-OLNAC,1, H3,4.26, , , , note
D-GLC-OLNAC,1, H4,4.31, , , , note
D-GLC-OLNAC,1, H5,3.97, , , , note
D-GLC-OLNAC,1, H61,3.63, , , , note
D-GLC-OLNAC,1, H62,3.87, , , , note
D-GLC-OLNAC,1, CH3CO,2.01, , , , note
B-D-GLCPNAC," 1, 3", H1,4.65, , , , note
B-D-GLCPNAC," 1, 3", H2,3.85, , , , note
B-D-GLCPNAC," 1, 3", H3,3.84, , , , note
B-D-GLCPNAC," 1, 3", H4,3.54, , , , note
B-D-GLCPNAC," 1, 3", H5,3.5, , , , note
B-D-GLCPNAC," 1, 3", H61,3.72, , , , note
B-D-GLCPNAC," 1, 3", H62,3.92, , , , note
B-D-GLCPNAC," 1, 3", CH3CO,2.06, , , , note
B-D-GALP," 1, 3, 3", H1,4.51, , , , note
B-D-GALP," 1, 3, 3", H2,3.65, , , , note
B-D-GALP," 1, 3, 3", H3,3.78, , , , note
B-D-GALP," 1, 3, 3", H4,4.17, , , , note
B-D-GALP," 1, 3, 3", H5,3.7, , , , note
B-D-GALP," 1, 3, 3", H61,3.7, , , , note
B-D-GALP," 1, 3, 3", H62,3.73, , , , note
B-D-GLCP," 1, 3, 3, 3", H1,4.67, , , , note
B-D-GLCP," 1, 3, 3, 3", H2,3.38, , , , note
B-D-GLCP," 1, 3, 3, 3", H3,3.76, , , , note
B-D-GLCP," 1, 3, 3, 3", H4,3.65, , , , note
B-D-GLCP," 1, 3, 3, 3", H5,3.55, , , , note
B-D-GLCP," 1, 3, 3, 3", H61,3.77, , , , note
B-D-GLCP," 1, 3, 3, 3", H62,3.89, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", H1,5.39, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", H2,3.55, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", H3,3.66, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", H4,3.39, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", H5,3.68, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", H61,3.72, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", H62,3.83, , , , note
CHOLINE, , C1,67.2, , , , note
CHOLINE, , C2,60.9, , , , note
CHOLINE, , C3,55.2, , , , note
D-GLC-OLNAC,1, C1,61.9, , , , note
D-GLC-OLNAC,1, C2,52.8, , , , note
D-GLC-OLNAC,1, C3,77, , , , note
D-GLC-OLNAC,1, C4,76.3, , , , note
D-GLC-OLNAC,1, C5,71.9, , , , note
D-GLC-OLNAC,1, C6,63.9, , , , note
D-GLC-OLNAC,1, CH3CO,175.1, , , , note
D-GLC-OLNAC,1, CH3CO,23.5, , , , note
B-D-GLCPNAC," 1, 3", C1,104.8, , , , note
B-D-GLCPNAC," 1, 3", C2,55.9, , , , note
B-D-GLCPNAC," 1, 3", C3,83.5, , , , note
B-D-GLCPNAC," 1, 3", C4,70.1, , , , note
B-D-GLCPNAC," 1, 3", C5,76.1, , , , note
B-D-GLCPNAC," 1, 3", C6,62.1, , , , note
B-D-GLCPNAC," 1, 3", CH3CO,175.1, , , , note
B-D-GLCPNAC," 1, 3", CH3CO,23.6, , , , note
B-D-GALP," 1, 3, 3", C1,104.3, , , , note
B-D-GALP," 1, 3, 3", C2,71, , , , note
B-D-GALP," 1, 3, 3", C3,83.4, , , , note
B-D-GALP," 1, 3, 3", C4,69.4, , , , note
B-D-GALP," 1, 3, 3", C5,76.1, , , , note
B-D-GALP," 1, 3, 3", C6,62.1, , , , note
B-D-GLCP," 1, 3, 3, 3", C1,102.9, , , , note
B-D-GLCP," 1, 3, 3, 3", C2,74.4, , , , note
B-D-GLCP," 1, 3, 3, 3", C3,77.2, , , , note
B-D-GLCP," 1, 3, 3, 3", C4,77.8, , , , note
B-D-GLCP," 1, 3, 3, 3", C5,75.6, , , , note
B-D-GLCP," 1, 3, 3, 3", C6,61.7, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", C1,100.8, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", C2,72.9, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", C3,74.1, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", C4,70.6, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", C5,73.9, , , , note
A-D-GLCP," 1, 3, 3, 3, 4", C6,61.7, , , , note
