MHz,0,,,,,,
Temperature,60,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker DRX500 +DRX600,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
A-L-RHAP, , H1,5.05, , , , note
A-L-RHAP, , H2,4.15, , , , note
A-L-RHAP, , H3,3.91, , , , note
A-L-RHAP, , H4,3.59, , , , note
A-L-RHAP, , H5,3.87, , , , note
A-L-RHAP, , H6,1.32, , , , note
A-L-RHAP,3, H1,5.25, , , , note
A-L-RHAP,3, H2,4.15, , , , note
A-L-RHAP,3, H3,3.99, , , , note
A-L-RHAP,3, H4,3.51, , , , note
A-L-RHAP,3, H5,3.72, , , , note
A-L-RHAP,3, H6,1.34, , , , note
B-D-GLCPNAC," 3, 2", H1,4.63, , , , note
B-D-GLCPNAC," 3, 2", H2,3.71, , , , note
B-D-GLCPNAC," 3, 2", H3,3.62, , , , note
B-D-GLCPNAC," 3, 2", H4,3.49, , , , note
B-D-GLCPNAC," 3, 2", H5,3.43, , , , note
B-D-GLCPNAC," 3, 2", H61,3.77, , , , note
B-D-GLCPNAC," 3, 2", H62,3.89, , , , note
B-D-GLCPNAC," 3, 2", CH3CON,2.09, , , , note
A-L-RHAP," 3, 3", H1,5.25, , , , note
A-L-RHAP," 3, 3", H2,4.04, , , , note
A-L-RHAP," 3, 3", H3,3.86, , , , note
A-L-RHAP," 3, 3", H4,3.54, , , , note
A-L-RHAP," 3, 3", H5,3.77, , , , note
A-L-RHAP," 3, 3", H6,1.34, , , , note
A-L-RHAP," 3, 3, 2", H1,4.96, , , , note
A-L-RHAP," 3, 3, 2", H2,4.16, , , , note
A-L-RHAP," 3, 3, 2", H3,3.85, , , , note
A-L-RHAP," 3, 3, 2", H4,3.58, , , , note
A-L-RHAP," 3, 3, 2", H5,3.75, , , , note
A-L-RHAP," 3, 3, 2", H6,1.27, , , , note
A-L-RHAP, , C1,103.4, , , , note
A-L-RHAP, , C2,71.2, , , , note
A-L-RHAP, , C3,79.1, , , , note
A-L-RHAP, , C4,72.6, , , , note
A-L-RHAP, , C5,70.5, , , , note
A-L-RHAP, , C6,17.9, , , , note
A-L-RHAP,3, C1,102.5, , , , note
A-L-RHAP,3, C2,79.1, , , , note
A-L-RHAP,3, C3,77.3, , , , note
A-L-RHAP,3, C4,73.5, , , , note
A-L-RHAP,3, C5,70.6, , , , note
A-L-RHAP,3, C6,17.9, , , , note
B-D-GLCPNAC," 3, 2", C1,103.9, , , , note
B-D-GLCPNAC," 3, 2", C2,57.1, , , , note
B-D-GLCPNAC," 3, 2", C3,74.4, , , , note
B-D-GLCPNAC," 3, 2", C4,71.3, , , , note
B-D-GLCPNAC," 3, 2", C5,76.8, , , , note
B-D-GLCPNAC," 3, 2", C6,61.9, , , , note
B-D-GLCPNAC," 3, 2", CH3CON,23.6, , , , note
B-D-GLCPNAC," 3, 2", CH3CON,175.4, , , , note
A-L-RHAP," 3, 3", C1,101.8, , , , note
A-L-RHAP," 3, 3", C2,79.1, , , , note
A-L-RHAP," 3, 3", C3,71.4, , , , note
A-L-RHAP," 3, 3", C4,73.5, , , , note
A-L-RHAP," 3, 3", C5,70.6, , , , note
A-L-RHAP," 3, 3", C6,17.9, , , , note
A-L-RHAP," 3, 3, 2", C1,103.1, , , , note
A-L-RHAP," 3, 3, 2", C2,71.1, , , , note
A-L-RHAP," 3, 3, 2", C3,79.1, , , , note
A-L-RHAP," 3, 3, 2", C4,72.7, , , , note
A-L-RHAP," 3, 3, 2", C5,70.6, , , , note
A-L-RHAP," 3, 3, 2", C6,17.9, , , , note
