MHz,300,,,,,,
Temperature,0,,,,,,
Solvent,D2O,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
a-D-Neup5Ac," 7,until", H31,2, , ,0, 
a-D-Neup5Ac," 7,until", H32,2.51, , ,0, 
a-D-Neup5Ac," 7,until", H4,3.89, , ,0, 
a-D-Neup5Ac," 7,until", H5,3.89, , ,0, 
a-D-Neup5Ac," 7,until", H6,4.06, , ,0, 
a-D-Neup5Ac," 7,until", H7,3.73,7,8,8, 
a-D-Neup5Ac," 7,until", H8,3.77,8,9,3, 
a-D-Neup5Ac," 7,until", H91,3.8,9, 9',12.5, 
a-D-Neup5Ac," 7,until", H92,3.5,8, 9',7.2, 
b-D-Glcp," 7,7,until", H1,4.73,1,2,8.2, 
b-D-Glcp," 7,7,until", H2,3.65,2,3,9, 
b-D-Glcp," 7,7,until", H3,4.07,3,4,9, 
b-D-Glcp," 7,7,until", H4,3.51,4,5,9, 
b-D-Glcp," 7,7,until", H5,3.57, , ,0, 
b-D-Glcp," 7,7,until", H61,4.04, , ,0, 
b-D-Glcp," 7,7,until", H62,3.81,6, 6',12, 
b-D-GlcpNAc," 3,7,7,until", H1,4.69,1,2,7.6, 
b-D-GlcpNAc," 3,7,7,until", H2,3.66,2,3,9, 
b-D-GlcpNAc," 3,7,7,until", H3,4.16,3,4,9, 
b-D-GlcpNAc," 3,7,7,until", H4,3.51, , ,0, 
b-D-GlcpNAc," 3,7,7,until", H5,3.51, , ,0, 
b-D-GlcpNAc," 3,7,7,until", H61,3.98, , ,0, 
b-D-GlcpNAc," 3,7,7,until", H62,3.79,6, 6',12, 
a-D-Galp," 2,7,7,until", H1,5.52,1,2,3.6, 
a-D-Galp," 2,7,7,until", H2,3.82,2,3,10, 
a-D-Galp," 2,7,7,until", H3,3.92,3,4,2.8, 
a-D-Galp," 2,7,7,until", H4,4,4,5,2, 
a-D-Galp," 2,7,7,until", H5,4.12, , ,0, 
a-D-Galp," 2,7,7,until", H61,3.8, , ,0, 
a-D-Galp," 2,7,7,until", H62,3.8, , ,0, 
a-D-Neup5Ac," 7,until", C1,172.9, , ,0, 
a-D-Neup5Ac," 7,until", C2,101.58, , ,0, 
a-D-Neup5Ac," 7,until", C3,37.08, , ,0, 
a-D-Neup5Ac," 7,until", C4,71.6, , ,0, 
a-D-Neup5Ac," 7,until", C5,53.3, , ,0, 
a-D-Neup5Ac," 7,until", C6,72.2, , ,0, 
a-D-Neup5Ac," 7,until", C7,78, , ,0, 
a-D-Neup5Ac," 7,until", C8,68.78, , ,0, 
a-D-Neup5Ac," 7,until", C9,62.8, , ,0, 
a-D-Neup5Ac," 7,until", CO,174.7, , ,0, a
a-D-Neup5Ac," 7,until", CH3,22.8, , ,0, b
b-D-Glcp," 7,7,until", C1,101.2, , ,0, 
b-D-Glcp," 7,7,until", C2,72.8, , ,0, 
b-D-Glcp," 7,7,until", C3,79.8, , ,0, 
b-D-Glcp," 7,7,until", C4,69, , ,0, 
b-D-Glcp," 7,7,until", C5,75.4, , ,0, 
b-D-Glcp," 7,7,until", C6,61.6, , ,0, 
b-D-GlcpNAc," 3,7,7,until", C1,102.4, , ,0, 
b-D-GlcpNAc," 3,7,7,until", C2,56.6, , ,0, 
b-D-GlcpNAc," 3,7,7,until", C3,77.8, , ,0, 
b-D-GlcpNAc," 3,7,7,until", C4,69.7, , ,0, 
b-D-GlcpNAc," 3,7,7,until", C5,75.9, , ,0, 
b-D-GlcpNAc," 3,7,7,until", C6,61.6, , ,0, 
b-D-GlcpNAc," 3,7,7,until", CO,174.7, , ,0, a
b-D-GlcpNAc," 3,7,7,until", CH3,23.2, , ,0, b
a-D-Galp," 2,7,7,until", C1,96.4, , ,0, 
a-D-Galp," 2,7,7,until", C2,68.78, , ,0, 
a-D-Galp," 2,7,7,until", C3,69.7, , ,0, 
a-D-Galp," 2,7,7,until", C4,69.6, , ,0, 
a-D-Galp," 2,7,7,until", C5,70.6, , ,0, 
a-D-Galp," 2,7,7,until", C6,61.6, , ,0,
