MHz,600,,,,,,
Temperature,60,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker DRX 600,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
A-D-GLCPNAC, , H11,3.61, , , , note
A-D-GLCPNAC, , H12,3.66, , , , note
A-D-GLCPNAC, , H2,4.25, , , , note
A-D-GLCPNAC, , H3,4.26, , , , note
A-D-GLCPNAC, , H4,4.31, , , , note
A-D-GLCPNAC, , H5,3.97, , , , note
A-D-GLCPNAC, , H61,3.63, , , , note
A-D-GLCPNAC, , H62,3.87, , , , note
A-D-GLCPNAC, , CH3Co,2.01, , , , note
B-D-GLCPNAC,3, H1,4.65, , , , note
B-D-GLCPNAC,3, H2,3.85, , , , note
B-D-GLCPNAC,3, H3,3.84, , , , note
B-D-GLCPNAC,3, H4,3.54, , , , note
B-D-GLCPNAC,3, H5,3.5, , , , note
B-D-GLCPNAC,3, H61,3.72, , , , note
B-D-GLCPNAC,3, H62,3.92, , , , note
B-D-GLCPNAC,3, CH3Co,2.06, , , , note
B-D-GALP," 3, 3", H1,4.51, , , , note
B-D-GALP," 3, 3", H2,3.65, , , , note
B-D-GALP," 3, 3", H3,3.78, , , , note
B-D-GALP," 3, 3", H4,4.17, , , , note
B-D-GALP," 3, 3", H5,3.7, , , , note
B-D-GALP," 3, 3", H61,3.7, , , , note
B-D-GALP," 3, 3", H62,3.73, , , , note
B-D-GLCP," 3, 3, 3", H1,4.67, , , , note
B-D-GLCP," 3, 3, 3", H2,3.38, , , , note
B-D-GLCP," 3, 3, 3", H3,3.76, , , , note
B-D-GLCP," 3, 3, 3", H4,3.65, , , , note
B-D-GLCP," 3, 3, 3", H5,3.55, , , , note
B-D-GLCP," 3, 3, 3", H61,3.77, , , , note
B-D-GLCP," 3, 3, 3", H62,3.89, , , , note
A-D-GLCP," 3, 3, 3, 4", H1,5.39, , , , note
A-D-GLCP," 3, 3, 3, 4", H2,3.55, , , , note
A-D-GLCP," 3, 3, 3, 4", H3,3.66, , , , note
A-D-GLCP," 3, 3, 3, 4", H4,3.39, , , , note
A-D-GLCP," 3, 3, 3, 4", H5,3.68, , , , note
A-D-GLCP," 3, 3, 3, 4", H61,3.72, , , , note
A-D-GLCP," 3, 3, 3, 4", H62,3.83, , , , note
A-D-GLCPNAC, , C1,61.9, , , , note
A-D-GLCPNAC, , C2,52.8, , , , note
A-D-GLCPNAC, , C3,77, , , , note
A-D-GLCPNAC, , C4,76.3, , , , note
A-D-GLCPNAC, , C5,71.9, , , , note
A-D-GLCPNAC, , C6,63.9, , , , note
A-D-GLCPNAC, , CH3CO,175.1, , , , note
A-D-GLCPNAC, , CH3CO,23.5, , , , note
B-D-GLCPNAC,3, C1,104.8, , , , note
B-D-GLCPNAC,3, C2,55.9, , , , note
B-D-GLCPNAC,3, C3,83.5, , , , note
B-D-GLCPNAC,3, C4,70.1, , , , note
B-D-GLCPNAC,3, C5,76.1, , , , note
B-D-GLCPNAC,3, C6,62.1, , , , note
B-D-GLCPNAC,3, CH3CO,175.7, , , , note
B-D-GLCPNAC,3, CH3CO,23.6, , , , note
B-D-GALP," 3, 3", C1,104.3, , , , note
B-D-GALP," 3, 3", C2,71, , , , note
B-D-GALP," 3, 3", C3,83.4, , , , note
B-D-GALP," 3, 3", C4,69.4, , , , note
B-D-GALP," 3, 3", C5,76.1, , , , note
B-D-GALP," 3, 3", C6,62.1, , , , note
B-D-GLCP," 3, 3, 3", C1,102.9, , , , note
B-D-GLCP," 3, 3, 3", C2,74.4, , , , note
B-D-GLCP," 3, 3, 3", C3,77.2, , , , note
B-D-GLCP," 3, 3, 3", C4,77.8, , , , note
B-D-GLCP," 3, 3, 3", C5,75.6, , , , note
B-D-GLCP," 3, 3, 3", C6,61.7, , , , note
A-D-GLCP," 3, 3, 3, 4", C1,100.8, , , , note
A-D-GLCP," 3, 3, 3, 4", C2,72.9, , , , note
A-D-GLCP," 3, 3, 3, 4", C3,74.1, , , , note
A-D-GLCP," 3, 3, 3, 4", C4,70.6, , , , note
A-D-GLCP," 3, 3, 3, 4", C5,73.9, , , , note
A-D-GLCP," 3, 3, 3, 4", C6,61.7, , , , note
