MHz,600,,,,,,
Temperature,60,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker DRX 600,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
A-D-GLCPNAC, , H1,5.03, , , , note
A-D-GLCPNAC, , H2,4.11, , , , note
A-D-GLCPNAC, , H3,4.12, , , , note
A-D-GLCPNAC, , H4,4.1, , , , note
A-D-GLCPNAC, , H5,4.03, , , , note
A-D-GLCPNAC, , H61,3.83, , , , note
A-D-GLCPNAC, , H62,3.92, , , , note
A-D-GLCPNAC, , CH3Co,2.04, , , , note
B-D-GLCPNAC,3, H1,4.7, , , , note
B-D-GLCPNAC,3, H2,3.75, , , , note
B-D-GLCPNAC,3, H3,3.82, , , , note
B-D-GLCPNAC,3, H4,3.55, , , , note
B-D-GLCPNAC,3, H5,3.42, , , , note
B-D-GLCPNAC,3, CH3CO,2.02, , , , note
B-D-GALP," 3, 3", H1,4.7, , , , note
B-D-GALP," 3, 3", H2,3.75, , , , note
B-D-GALP," 3, 3", H3,3.82, , , , note
B-D-GALP," 3, 3", H4,3.55, , , , note
B-D-GALP," 3, 3", H5,3.42, , , , note
B-D-GALP," 3, 3", CH3CO,2.02, , , , note
B-D-GLCP," 3, 3, 3", H1,4.52, , , , note
B-D-GLCP," 3, 3, 3", H2,3.7, , , , note
B-D-GLCP," 3, 3, 3", H3,3.82, , , , note
B-D-GLCP," 3, 3, 3", H4,4.22, , , , note
B-D-GLCP," 3, 3, 3", H5,3.75, , , , note
A-D-GLCP," 3, 3, 3, 4", H1,4.7, , , , note
A-D-GLCP," 3, 3, 3, 4", H2,3.43, , , , note
A-D-GLCP," 3, 3, 3, 4", H3,3.82, , , , note
A-D-GLCP," 3, 3, 3, 4", H4,3.71, , , , note
A-D-GLCP," 3, 3, 3, 4", H5,3.75, , , , note
A-D-GLCP," 3, 3, 3, 4", H61,4.09, , , , note
A-D-GLCP," 3, 3, 3, 4", H62,4.21, , , , note
A-D-GLCPNAC, , C1,91.7, , , , note
A-D-GLCPNAC, , C2,54.7, , , , note
A-D-GLCPNAC, , C3,76.6, , , , note
A-D-GLCPNAC, , C4,72.9, , , , note
A-D-GLCPNAC, , C5,72.4, , , , note
A-D-GLCPNAC, , C6,61.4, , , , note
B-D-GLCPNAC,3, C1,104.3, , , , note
B-D-GLCPNAC,3, C2,56, , , , note
B-D-GLCPNAC,3, C3,83.8, , , , note
B-D-GLCPNAC,3, C4,69.8, , , , note
B-D-GLCPNAC,3, C5,75.7, , , , note
B-D-GALP," 3, 3", C1,104.3, , , , note
B-D-GALP," 3, 3", C2,56, , , , note
B-D-GALP," 3, 3", C3,83.8, , , , note
B-D-GALP," 3, 3", C4,69.8, , , , note
B-D-GALP," 3, 3", C5,75.7, , , , note
B-D-GLCP," 3, 3, 3", C1,104.7, , , , note
B-D-GLCP," 3, 3, 3", C2,71, , , , note
B-D-GLCP," 3, 3, 3", C3,83.7, , , , note
B-D-GLCP," 3, 3, 3", C4,69.2, , , , note
B-D-GLCP," 3, 3, 3", C5,76.3, , , , note
A-D-GLCP," 3, 3, 3, 4", C1,104.9, , , , note
A-D-GLCP," 3, 3, 3, 4", C2,74.4, , , , note
A-D-GLCP," 3, 3, 3, 4", C3,77, , , , note
A-D-GLCP," 3, 3, 3, 4", C4,77.2, , , , note
A-D-GLCP," 3, 3, 3, 4", C5,74.4, , , , note
A-D-GLCP," 3, 3, 3, 4", C6,65.7, , , , note
