MHz,500,,,,,,
Temperature,40,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker DRX 500,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
B-D-GLCPA, , H1,4.52, , , , note
B-D-GLCPA, , H2,3.4, , , , note
B-D-GLCPA, , H3,3.66, , , , note
B-D-GLCPA, , H4,3.77, , , , note
B-D-GLCPA, , H5,3.81, , , , note
B-D-MANP,4, H1,4.66, , , , note
B-D-MANP,4, H2,4.17, , , , note
B-D-MANP,4, H3,3.87, , , , note
B-D-MANP,4, H4,3.7, , , , note
B-D-MANP,4, H5,3.42, , , , note
B-D-MANP,4, H61,3.94, , , , note
B-D-MANP,4, H62,3.75, , , , note
B-D-MANP," 4, 3", H1,4.84, , , , note
B-D-MANP," 4, 3", H2,4.25, , , , note
B-D-MANP," 4, 3", H3,3.88, , , , note
B-D-MANP," 4, 3", H4,4.17, , , , note
B-D-MANP," 4, 3", H5,3.42, , , , note
B-D-MANP," 4, 3", H61,3.89, , , , note
B-D-MANP," 4, 3", H62,3.74, , , , note
A-L-RHAP," 4, 3, 3", H1,4.96, , , , note
A-L-RHAP," 4, 3, 3", H2,3.99, , , , note
A-L-RHAP," 4, 3, 3", H3,4.02, , , , note
A-L-RHAP," 4, 3, 3", H4,3.4, , , , note
A-L-RHAP," 4, 3, 3", H5,4.37, , , , note
A-L-RHAP," 4, 3, 3", H6,1.32, , , , note
B-D-GALP," 4, 3, 4", H1,4.57, , , , note
B-D-GALP," 4, 3, 4", H2,3.67, , , , note
B-D-GALP," 4, 3, 4", H3,3.93, , , , note
B-D-GALP," 4, 3, 4", H4,3.66, , , , note
B-D-GALP," 4, 3, 4", H5,3.85, , , , note
B-D-GALP," 4, 3, 4", H6,3.83, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", H1,5.37, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", H2,4.11, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", H3,3.98, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", H4,3.65, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", H5,4.08, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", H61,3.83, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", H62,3.8, , , , note
B-D-GLCPA, , C1,103.6, , , , note
B-D-GLCPA, , C2,73.3, , , , note
B-D-GLCPA, , C3,74.9, , , , note
B-D-GLCPA, , C4,81.1, , , , note
B-D-GLCPA, , C5,76.5, , , , note
B-D-GLCPA, , C6,175.5, , , , note
B-D-MANP,4, C1,100.6, , , , note
B-D-MANP,4, C2,68.9, , , , note
B-D-MANP,4, C3,80.4, , , , note
B-D-MANP,4, C4,66.1, , , , note
B-D-MANP,4, C5,76.9, , , , note
B-D-MANP,4, C6,61.9, , , , note
B-D-MANP," 4, 3", C1,98.1, , , , note
B-D-MANP," 4, 3", C2,67.8, , , , note
B-D-MANP," 4, 3", C3,70.1, , , , note
B-D-MANP," 4, 3", C4,76, , , , note
B-D-MANP," 4, 3", C5,60.5, , , , note
A-L-RHAP," 4, 3, 3", C1,96.4, , , , note
A-L-RHAP," 4, 3, 3", C2,71.2, , , , note
A-L-RHAP," 4, 3, 3", C3,71, , , , note
A-L-RHAP," 4, 3, 3", C4,73.6, , , , note
A-L-RHAP," 4, 3, 3", C5,69.2, , , , note
A-L-RHAP," 4, 3, 3", C6,17.5, , , , note
B-D-GALP," 4, 3, 4", C1,103.2, , , , note
B-D-GALP," 4, 3, 4", C2,73.8, , , , note
B-D-GALP," 4, 3, 4", C3,72.3, , , , note
B-D-GALP," 4, 3, 4", C4,70.4, , , , note
B-D-GALP," 4, 3, 4", C5,76.3, , , , note
B-D-GALP," 4, 3, 4", C6,62.1, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", C1,96.4, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", C2,53.4, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", C3,81.1, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", C4,69.1, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", C5,72, , , , note
A-D-GLCPNAC," 4, 3, 4, 2", C6,61, , , , note
