MHz,300,,,,,,
Temperature,353,,,,,,
Solvent,D2O,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
a-L-Rhap," 3,until", H1,4.84,1,2,2, 
a-L-Rhap," 3,until", H2,4.16,2,3,3.5, 
a-L-Rhap," 3,until", H3,3.82,3,4,9, 
a-L-Rhap," 3,until", H4,3.27,4,5,9, 
a-L-Rhap," 3,until", H5,3.65,5,6,6, 
a-L-Rhap," 3,until", CH3,1.22, , ,0, 
a-D-Glcp," 3,3,until", H1,5.05,1,2,3.5, 
a-D-Glcp," 3,3,until", H2,3.63,2,3,9.5, 
a-D-Glcp," 3,3,until", H3,3.74,3,4,9.5, 
a-D-Glcp," 3,3,until", H4,3.42,4,5,9.5, 
a-D-Glcp," 3,3,until", H5,3.95,5,6,2.5, 
a-D-Glcp," 3,3,until", H61,3.76,6, 6',12.5, 
a-D-Glcp," 3,3,until", H62,3.69,5, 6',4.5, 
b-D-GlcpNAc," 2,3,until", H1,4.71,1,2,8, 
b-D-GlcpNAc," 2,3,until", H2,3.84,2,3,9, 
b-D-GlcpNAc," 2,3,until", H3,3.51,3,4,9, 
b-D-GlcpNAc," 2,3,until", H4,3.45,4,5,9, 
b-D-GlcpNAc," 2,3,until", H5,3.37, , ,0, 
b-D-GlcpNAc," 2,3,until", H61,3.88, , ,0, 
b-D-GlcpNAc," 2,3,until", H62,3.68, , ,0, 
a-L-FucpNAc," 3,2,3,until", H1,4.97,1,2,3.5, 
a-L-FucpNAc," 3,2,3,until", H2,4.29,2,3,10, 
a-L-FucpNAc," 3,2,3,until", H3,3.86,3,4,4, 
a-L-FucpNAc," 3,2,3,until", H4,3.81,4,5,2, 
a-L-FucpNAc," 3,2,3,until", H5,4.34,5,6,6.5, 
a-L-FucpNAc," 3,2,3,until", CH3,1.15, , ,0, 
a-D-Glcp," 3,3,2,3,until", H1,4.97,1,2,3.5, 
a-D-Glcp," 3,3,2,3,until", H2,3.43,2,3,9.5, 
a-D-Glcp," 3,3,2,3,until", H3,3.66,3,4,9.5, 
a-D-Glcp," 3,3,2,3,until", H4,3.37,4,5,9.5, 
a-D-Glcp," 3,3,2,3,until", H5,3.83, , ,0, 
a-D-Glcp," 3,3,2,3,until", H61,3.83, , ,0, 
a-D-Glcp," 3,3,2,3,until", H62,3.65, , ,0,
a-L-Rhap," 3,until", C1,100.5, C1, H1,174, 
a-L-Rhap," 3,until", C2,75.1, , ,0, 
a-L-Rhap," 3,until", C3,75.6, , ,0, 
a-L-Rhap," 3,until", C4,71.8, , ,0, 
a-L-Rhap," 3,until", C5,70, , ,0, 
a-L-Rhap," 3,until", C6,17.5, , ,0, 
a-D-Glcp," 3,3,until", C1,96.1, C1, H1,169, 
a-D-Glcp," 3,3,until", C2,72.4, , ,0, 
a-D-Glcp," 3,3,until", C3,74.2, , ,0, 
a-D-Glcp," 3,3,until", C4,70.6, , ,0, 
a-D-Glcp," 3,3,until", C5,72.48, , ,0, 
a-D-Glcp," 3,3,until", C6,61.6, , ,0, 
b-D-GlcpNAc," 2,3,until", C1,102.78, C1, H1,163, 
b-D-GlcpNAc," 2,3,until", C2,56.3, , ,0, 
b-D-GlcpNAc," 2,3,until", C3,80, , ,0, 
b-D-GlcpNAc," 2,3,until", C4,69.7, , ,0, 
b-D-GlcpNAc," 2,3,until", C5,76.8, , ,0, 
b-D-GlcpNAc," 2,3,until", C6,61.8, , ,0, 
a-L-FucpNAc," 3,2,3,until", C1,98.9, C1, H1,172, 
a-L-FucpNAc," 3,2,3,until", C2,48.98, , ,0, 
a-L-FucpNAc," 3,2,3,until", C3,77.5, , ,0, 
a-L-FucpNAc," 3,2,3,until", C4,72.1, , ,0, 
a-L-FucpNAc," 3,2,3,until", C5,67.7, , ,0, 
a-L-FucpNAc," 3,2,3,until", C6,16.2, , ,0, 
a-D-Glcp," 3,3,2,3,until", C1,101.4, C1, H1,172, 
a-D-Glcp," 3,3,2,3,until", C2,72.4, , ,0, 
a-D-Glcp," 3,3,2,3,until", C3,73.8, , ,0, 
a-D-Glcp," 3,3,2,3,until", C4,70.5, , ,0, 
a-D-Glcp," 3,3,2,3,until", C5,72, , ,0, 
a-D-Glcp," 3,3,2,3,until", C6,67.4, , ,0,
