MHz,500,,,,,,
Temperature,0,,,,,,
Solvent,D2O,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
a-D-Glcp, , H1,5.14,1,2,3.7, 
a-D-Glcp, , H2,3.56,2,3,9.7, 
a-D-Glcp, , H3,3.85,3,4,9.6, 
a-D-Glcp, , H4,3.38,4,5,9.6, 
a-D-Glcp,1, H1,5.15,1,2,3.7, 
a-D-Glcp,1, H2,3.65,2,3,9.7, 
a-D-Glcp,1, H3,4.28,3,4,9.9, 
a-D-Glcp,1, H4,3.53,4,5,9.9, 
a-D-Glcp,1, H5,3.82, , ,0, 
a-D-Glcp, , C1,91.9, , ,0, 
a-D-Glcp, , C2,69.6, , ,0, 
a-D-Glcp, , C3,71, , ,0, 
a-D-Glcp, , C4,68.2, , ,0, 
a-D-Glcp, , C5,70.6, , ,0, 
a-D-Glcp, , C6,59, , ,0, 
a-D-Glcp,1, C1,91.7, , ,0, 
a-D-Glcp,1, C2,68.9, , ,0, 
a-D-Glcp,1, C3,76.2, , ,0, 
a-D-Glcp,1, C4,67.6, , ,0, 
a-D-Glcp,1, C5,70.4, , ,0, 
a-D-Glcp,1, C6,58.9, , ,0,
