MHz,500,,,,,,
Temperature,343,,,,,,
Solvent,D2O,,,,,,
Note,a)Assignments may have to be interchanged.,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
b-D-GlcpNAc," 3,until", H1,4.665,1,2,8.3, 
b-D-GlcpNAc," 3,until", H2,3.857,2,3,10, 
b-D-GlcpNAc," 3,until", H3,3.804,3,4,9, 
b-D-GlcpNAc," 3,until", H4,3.579,4,5,9.5, 
b-D-GlcpNAc," 3,until", H5,3.515,5,6,2.5, 
b-D-GlcpNAc," 3,until", H61,3.931,6, 6',12.3, 
b-D-GlcpNAc," 3,until", H62,3.773,5, 6',5.5, 
b-D-GlcpNAc," 3,until", NAC,2.035, , ,0, a
b-D-Galp," 3,3,until", H1,4.477,1,2,8, 
b-D-Galp," 3,3,until", H2,3.706,2,3,10, 
b-D-Galp," 3,3,until", H3,3.799,3,4,3.8, 
b-D-Galp," 3,3,until", H4,4.156,4,5,1, 
b-D-Galp," 3,3,until", H5,3.919,5,6,4, 
b-D-Galp," 3,3,until", H61,4.053,6, 6',11.5, 
b-D-Galp," 3,3,until", H62,3.909,5, 6',8, 
b-D-Galp," 6,3,3,until", H1,4.449,1,2,8, 
b-D-Galp," 6,3,3,until", H2,3.548,2,3,10, 
b-D-Galp," 6,3,3,until", H3,3.648,3,4,3.8, 
b-D-Galp," 6,3,3,until", H4,3.936,4,5,1, 
b-D-Galp," 6,3,3,until", H5,3.684,5,6,5, 
b-D-Galp," 6,3,3,until", H61,3.767,6, 6',12.3, 
b-D-Galp," 6,3,3,until", H62,3.789,5, 6',8, 
b-D-GlcpA," 3,3,3,until", H1,4.76,1,2,7.8, 
b-D-GlcpA," 3,3,3,until", H2,3.529,2,3,9.5, 
b-D-GlcpA," 3,3,3,until", H3,3.697,3,4,10, 
b-D-GlcpA," 3,3,3,until", H4,3.801,4,5,10, 
b-D-GlcpA," 3,3,3,until", H5,3.99, , ,0, 
a-D-ManpNAc," 3,3,3,3,until", H1,5.231,1,2,1.4, 
a-D-ManpNAc," 3,3,3,3,until", H2,4.489,2,3,4.5, 
a-D-ManpNAc," 3,3,3,3,until", H3,4.226,3,4,9.5, 
a-D-ManpNAc," 3,3,3,3,until", H4,3.782,4,5,10, 
a-D-ManpNAc," 3,3,3,3,until", H5,4.056,5,6,2, 
a-D-ManpNAc," 3,3,3,3,until", H61,3.841,6, 6',12.3, 
a-D-ManpNAc," 3,3,3,3,until", H62,3.841,5, 6',6, 
a-D-ManpNAc," 3,3,3,3,until", NAC,1.998, , ,0, a
b-D-GlcpNAc," 3,until", C1,99.5, C1, H1,162, 
b-D-GlcpNAc," 3,until", C2,55, , ,0, 
b-D-GlcpNAc," 3,until", C3,84.4, , ,0, 
b-D-GlcpNAc," 3,until", C4,69.6, , ,0, 
b-D-GlcpNAc," 3,until", C5,76, , ,0, 
b-D-GlcpNAc," 3,until", C6,61.4, , ,0, 
b-D-GlcpNAc," 3,until", CO,175.2, , ,0, a
b-D-GlcpNAc," 3,until", CH3,23.2, , ,0, b
b-D-Galp," 3,3,until", C1,104.2, C1, H1,161, 
b-D-Galp," 3,3,until", C2,70.5, , ,0, 
b-D-Galp," 3,3,until", C3,83, , ,0, 
b-D-Galp," 3,3,until", C4,69, , ,0, 
b-D-Galp," 3,3,until", C5,76, , ,0, 
b-D-Galp," 3,3,until", C6,70, , ,0, 
b-D-Galp," 6,3,3,until", C1,104, C1, H1,162, 
b-D-Galp," 6,3,3,until", C2,71.7, , ,0, 
b-D-Galp," 6,3,3,until", C3,73.4, , ,0, 
b-D-Galp," 6,3,3,until", C4,69.5, , ,0, 
b-D-Galp," 6,3,3,until", C5,76, , ,0, 
b-D-Galp," 6,3,3,until", C6,61.8, , ,0, 
b-D-GlcpA," 3,3,3,until", C1,104.5, C1, H1,170, 
b-D-GlcpA," 3,3,3,until", C2,72.5, , ,0, 
b-D-GlcpA," 3,3,3,until", C3,81.8, , ,0, 
b-D-GlcpA," 3,3,3,until", C4,65.5, , ,0, 
b-D-GlcpA," 3,3,3,until", C5,75.4, , ,0, 
b-D-GlcpA," 3,3,3,until", CO,174.8, , ,0, a
a-D-ManpNAc," 3,3,3,3,until", C1,100.2, C1, H1,176, 
a-D-ManpNAc," 3,3,3,3,until", C2,50.9, , ,0, 
a-D-ManpNAc," 3,3,3,3,until", C3,76.4, , ,0, 
a-D-ManpNAc," 3,3,3,3,until", C4,72.4, , ,0, 
a-D-ManpNAc," 3,3,3,3,until", C5,73.1, , ,0, 
a-D-ManpNAc," 3,3,3,3,until", C6,61.1, , ,0, 
a-D-ManpNAc," 3,3,3,3,until", CO,173.4, , ,0, a
a-D-ManpNAc," 3,3,3,3,until", CH3,22.7, , ,0, b
