MHz,400,,,,,,
Temperature,27,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker AMX-600,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
A-D-GLCPN1PO4, , H1,5.62, , , , note
A-D-GLCPN1PO4, , H2,3.38, , , , note
A-D-GLCPN1PO4, , H31,3.85, , , , note
A-D-GLCPN1PO4, , H4,3.62, , , , note
A-D-GLCPN1PO4, , H5,4.1, , , , note
A-D-GLCPN1PO4, , H61,3.72, , , , note
A-D-GLCPN1PO4, , H62,4.24, , , , note
B-D-GLCPN4PO4,6, H1,4.83, , , , note
B-D-GLCPN4PO4,6, H2,3.03, , , , note
B-D-GLCPN4PO4,6, H31,3.82, , , , note
B-D-GLCPN4PO4,6, H4,3.74, , , , note
B-D-GLCPN4PO4,6, H5,3.72, , , , note
B-D-GLCPN4PO4,6, H61,3.38, , , , note
B-D-GLCPN4PO4,6, H62,3.65, , , , note
A-D-KDOP," 6, 6", H31,2.31, , , , note
A-D-KDOP," 6, 6", H32,1.9, , , , note
A-D-KDOP," 6, 6", H4,3.93, , , , note
A-D-KDOP," 6, 6", H5,4.47, , , , note
A-D-KDOP," 6, 6", H6,3.66, , , , note
A-D-KDOP," 6, 6", H7,3.85, , , , note
A-D-KDOP," 6, 6", H81,3.59, , , , note
A-D-KDOP," 6, 6", H82,3.85, , , , note
A-D-KDOP," 6, 6, 4", H31,1.69, , , , note
A-D-KDOP," 6, 6, 4", H32,2.06, , , , note
A-D-KDOP," 6, 6, 4", H4,3.99, , , , note
A-D-KDOP," 6, 6, 4", H5,3.95, , , , note
A-D-KDOP," 6, 6, 4", H6,3.68, , , , note
A-D-KDOP," 6, 6, 4", H7,3.94, , , , note
A-D-KDOP," 6, 6, 4", H81,3.69, , , , note
A-D-KDOP," 6, 6, 4", H82,3.9, , , , note
A-D-KDOP," 6, 6, 5", H31,2.29, , , , note
A-D-KDOP," 6, 6, 5", H32,2.9, , , , note
A-D-KDOP," 6, 6, 5", H4,4.84, , , , note
A-D-KDOP," 6, 6, 5", H5,4.43, , , , note
A-D-KDOP," 6, 6, 5", H6,4.27, , , , note
A-D-KDOP," 6, 6, 5", H7,4.12, , , , note
A-D-KDOP," 6, 6, 5", H81,3.91, , , , note
A-D-KDOP," 6, 6, 5", H82,3.91, , , , note
DELTA-GLCPAN," 6, 6, 5, 4", H1,5.45, , , , note
DELTA-GLCPAN," 6, 6, 5, 4", H2,3.54, , , , note
DELTA-GLCPAN," 6, 6, 5, 4", H3,4.45, , , , note
DELTA-GLCPAN," 6, 6, 5, 4", H4,5.88, , , , note
B-D-GLCPN," 6, 6, 5, 7", H1,4.96, , , , note
B-D-GLCPN," 6, 6, 5, 7", H2,3.09, , , , note
B-D-GLCPN," 6, 6, 5, 7", H3,3.65, , , , note
B-D-GLCPN," 6, 6, 5, 7", H4,3.42, , , , note
B-D-GLCPN," 6, 6, 5, 7", H5,3.5, , , , note
B-D-GLCPN," 6, 6, 5, 7", H61,3.69, , , , note
B-D-GLCPN," 6, 6, 5, 7", H62,3.9, , , , note
A-D-GLCPN1PO4, , C1,91.7, , , , note
A-D-GLCPN1PO4, , C2,55.4, , , , note
A-D-GLCPN1PO4, , C3,70.4, , , , note
A-D-GLCPN1PO4, , C4,70.3, , , , note
A-D-GLCPN1PO4, , C5,73.4, , , , note
A-D-GLCPN1PO4, , C6,70.7, , , , note
B-D-GLCPN4PO4,6, C1,100.2, , , , note
B-D-GLCPN4PO4,6, C2,56.4, , , , note
B-D-GLCPN4PO4,6, C3,72.7, , , , note
B-D-GLCPN4PO4,6, C4,75.2, , , , note
B-D-GLCPN4PO4,6, C5,74.6, , , , note
B-D-GLCPN4PO4,6, C6,63.2, , , , note
A-D-KDOP," 6, 6", C1,175.9, , , , note
A-D-KDOP," 6, 6", C2,100.8, , , , note
A-D-KDOP," 6, 6", C3,35.2, , , , note
A-D-KDOP," 6, 6", C4,73.4, , , , note
A-D-KDOP," 6, 6", C5,70, , , , note
A-D-KDOP," 6, 6", C6,73.3, , , , note
A-D-KDOP," 6, 6", C7,70.2, , , , note
A-D-KDOP," 6, 6", C8,64.6, , , , note
A-D-KDOP," 6, 6, 4", C1,176, , , , note
A-D-KDOP," 6, 6, 4", C2,103.4, , , , note
A-D-KDOP," 6, 6, 4", C3,35.1, , , , note
A-D-KDOP," 6, 6, 4", C4,66.7, , , , note
A-D-KDOP," 6, 6, 4", C5,67.7, , , , note
A-D-KDOP," 6, 6, 4", C6,72.8, , , , note
A-D-KDOP," 6, 6, 4", C7,71.8, , , , note
A-D-KDOP," 6, 6, 4", C8,63.7, , , , note
A-D-KDOP," 6, 6, 5", C1,176, , , , note
A-D-KDOP," 6, 6, 5", C2,101.9, , , , note
A-D-KDOP," 6, 6, 5", C3,30, , , , note
A-D-KDOP," 6, 6, 5", C4,71.8, , , , note
A-D-KDOP," 6, 6, 5", C5,63.1, , , , note
A-D-KDOP," 6, 6, 5", C6,71, , , , note
A-D-KDOP," 6, 6, 5", C7,77.3, , , , note
A-D-KDOP," 6, 6, 5", C8,60.6, , , , note
DELTA-GLCPAN," 6, 6, 5, 4", C1,91.8, , , , note
DELTA-GLCPAN," 6, 6, 5, 4", C2,53.4, , , , note
