MHz,400.33,,,,,,
Temperature,300,,,,,,
Solvent,D2O,,,,,,
Spectrometer,Bruker ASX-400-WB,,,,,,
Residue,Linkage,Proton,PPM,JFrom,JTo,Hz,Note
A-L-GALP, , H1,5.443, , , , note
A-L-GALP, , H2,3.966, , , , note
A-L-GALP, , H3,3.963, , , , note
A-L-GALP, , H4,4.206, , , , note
A-L-GALP, , H5,4.193, , , , note
A-L-GALP, , H6,3.818, , , , note
B-D-XYLP,2, H1,4.497, , , , note
B-D-XYLP,2, H2,3.331, , , , note
B-D-XYLP,2, H3,3.447, , , , note
B-D-XYLP,2, H4,3.632, , , , note
B-D-XYLP,2, H51,3.301, , , , note
B-D-XYLP,2, H52,3.97, , , , note
B-D-XYLP,4, H1,4.374, , , , note
B-D-XYLP,4, H2,3.384, , , , note
B-D-XYLP,4, H3,3.562, , , , note
B-D-XYLP,4, H4,3.811, , , , note
B-D-XYLP,4, H51,3.355, , , , note
B-D-XYLP,4, H52,4.107, , , , note
B-D-XYLP," 4, 4", H1,4.461, , , , note
B-D-XYLP," 4, 4", H2,3.256, , , , note
B-D-XYLP," 4, 4", H3,3.429, , , , note
B-D-XYLP," 4, 4", H4,3.632, , , , note
B-D-XYLP," 4, 4", H51,3.301, , , , note
B-D-XYLP," 4, 4", H52,3.97, , , , note
A-L-GALP, , C1,91.56, , , , note
A-L-GALP, , C2,77.26, , , , note
A-L-GALP, , C3,67.89, , , , note
A-L-GALP, , C4,79.61, , , , note
A-L-GALP, , C5,71.89, , , , note
A-L-GALP, , C6,61.45, , , , note
B-D-XYLP,2, C1,103.08, , , , note
B-D-XYLP,2, C2,74.04, , , , note
B-D-XYLP,2, C3,76.91, , , , note
B-D-XYLP,2, C4,70.44, , , , note
B-D-XYLP,2, C5,66.47, , , , note
B-D-XYLP,4, C1,104.7, , , , note
B-D-XYLP,4, C2,74.5, , , , note
B-D-XYLP,4, C3,74.97, , , , note
B-D-XYLP,4, C4,77.64, , , , note
B-D-XYLP,4, C5,64.29, , , , note
B-D-XYLP," 4, 4", C1,103.08, , , , note
B-D-XYLP," 4, 4", C2,74.04, , , , note
B-D-XYLP," 4, 4", C3,76.92, , , , note
B-D-XYLP," 4, 4", C4,70.44, , , , note
B-D-XYLP," 4, 4", C5,66.47, , , , note
